DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,CASHYR_EXP,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,SUPERSTAR,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT,LEARNING,WORKETHC,BIRDRIGHTS,CASHRESIGN,SPEECHID,SPECMAP,ISEDITED,ISORIGSS,VALIDSSTAR,DFLTTEAM,CLUTCH,SSTAR_HF,SSTAR_PM,SSTAR_PW,SSTAR_SCO,SSTAR_SCI,SSTAR_SH,SSTAR_STO,SSTAR_STI,SS_HF_ANI,SS_PM_ANI,SS_PW_ANI,SS_SCO_ANI,SS_SCI_ANI,SS_SH_ANI,SS_STO_ANI,SS_STI_ANI,CHEMTYPE,CHEMWANT,CHEMHAVE,CHEMHAPPY,HOTSPOT_0,HOTSPOT_1,HOTSPOT_2,HOTSPOT_3,HOTSPOT_4,HOTSPOT_5,HOTSPOT_6,HOTSPOT_7,HOTSPOT_8,HOTSPOT_9,HOTSPOT_10,HOTSPOT_11,HOTSPOT_12,HOTSPOT_13,GOTOMOVE,GTMHOTSPOT,SIGSHT1
False,Boone,Josh,-1,2055,2,0,1,1,25,0,3,0,0,59,982,37,1,54,64,19,60,55,65,12,37,61,59,60,61,23,70,59,13,69,45,,18,4,1,6,,,10,17,17,0,19841111,46,23,1,23,2006,NJN,0,0,0,13,3,,0,0,True,False,False,False,0,JOBOONE,False,False,0,0,0,0,1133,0,462,4,3,17,0,0,0,False,0,0,0,0,0,171,99,0,0,103,56,21,61,12,92,11,110,33,671,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,24,12,3,7,4,16,1,12,3,118,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2055,,False,False,0,-1,5,-32,-99,-19,-88,-49,-92,-60,-22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,42,42,36,44,43,37,35,44,42,0,0,0
False,Davis,Paul,-1,2057,40,1,0,1,73,0,0,0,0,59,982,59,50,87,59,16,20,34,59,22,60,54,59,51,45,21,59,39,23,64,65,,14,4,1,6,,,6,11,11,10,19840721,20,34,2,34,2006,LAC,0,0,0,6,3,,0,0,True,False,False,False,0,PADAVIS,False,False,0,0,0,0,687,0,111,2,1,11,0,0,0,False,0,0,0,0,0,52,22,0,0,10,7,5,22,6,28,6,22,8,180,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2057,,False,False,0,-1,21,-33,-74,-34,-50,-22,-39,-62,-44,0,0,0,0,0,0,0,0,0,0,0,0,50,45,47,44,40,69,61,64,69,62,54,59,57,61,0,0,0
False,Tucker,P.J.,-1,2058,1,2,2,1,130,0,0,0,0,61,1021,40,7,74,60,33,11,21,39,41,59,65,74,74,69,67,64,41,13,70,60,,22,2,1,6,,,6,27,50,14,19850505,423,35,2,35,2006,TOR,0,0,0,5,3,,0,0,True,False,False,False,0,PJTUCKE,False,False,0,0,0,0,0,0,0,0,0,50,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2058,,False,False,0,-1,9,-13,-33,-35,-29,-33,-49,-26,-58,0,0,0,0,0,0,0,0,0,0,0,0,14,4,11,10,10,49,53,56,54,51,54,57,59,55,0,0,0
False,Smith,Craig,-1,2059,5,1,1,1,11,0,0,0,0,59,989,58,15,64,54,43,13,33,60,32,45,65,60,60,60,22,68,50,15,64,65,,21,4,1,6,,,6,16,16,10,19831110,477,36,2,36,2006,MIN,0,0,0,14,3,,0,0,True,False,False,False,0,CRSMITH,False,False,0,0,0,0,687,0,111,1,1,16,0,0,0,False,0,0,0,0,0,463,246,6,0,186,116,18,148,49,221,51,271,74,1533,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2059,,False,False,0,-1,18,-28,-76,-28,-58,-29,-53,-37,-42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,42,35,45,38,37,64,58,63,66,0,0,0
False,Williams,Shawne,-1,2061,4,3,2,1,69,0,3,0,0,65,1078,65,64,78,66,27,19,34,43,23,60,55,73,65,73,60,60,32,25,64,60,,10,4,1,6,,,6,10,10,8,19860216,411,17,1,17,2006,IND,0,0,0,9,3,,0,0,True,False,False,False,0,SAWILLI,False,False,0,0,0,0,1470,0,473,4,3,10,0,0,0,False,0,0,0,0,0,160,75,52,19,20,11,8,32,23,69,6,51,24,557,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2061,,False,False,0,-1,11,-9,-42,-43,-21,-24,-13,-37,-66,0,0,0,0,0,0,0,0,0,0,0,0,56,63,61,61,58,65,60,69,59,66,50,54,58,53,0,0,0
False,Pecherov,Oleksiy,-1,2062,14,0,0,1,539,0,0,0,0,54,917,60,60,83,60,16,40,27,54,33,37,33,60,60,60,13,32,33,25,67,39,,21,4,1,6,,,10,29,29,8,19851208,740,18,1,18,2006,WAS,0,0,0,6,2,,0,0,True,False,False,False,0,OLPECHE,False,False,0,0,0,0,1346,0,345,4,4,29,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2062,,False,False,0,-1,12,-34,-97,-47,-79,-42,-37,-80,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,White,James,-1,2063,33,2,2,1,20,0,3,0,0,64,1055,57,53,81,80,33,10,11,57,27,35,64,70,77,90,60,30,41,23,73,49,,10,4,1,6,,,7,10,25,13,19821021,227,31,2,31,2006,IND,0,0,0,12,3,,0,0,True,False,False,False,0,JWHITE_,False,False,0,0,0,0,687,0,111,2,1,25,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2063,,False,False,0,-1,11,-6,-53,-61,-35,-41,-31,-25,-50,0,0,0,0,0,0,0,0,0,0,0,0,52,52,49,44,46,67,62,58,58,63,49,44,44,40,0,0,0
False,Noel,David,-1,2064,34,2,2,1,84,0,,0,0,62,1034,64,62,62,65,23,11,14,43,50,33,60,70,62,65,60,65,47,25,67,51,,10,4,1,6,,,7,15,15,6,19840227,98,39,2,39,2006,MIL,0,0,0,7,3,,0,0,True,False,False,False,0,DANOEL_,False,False,0,0,0,0,687,0,274,2,1,15,0,0,0,False,0,0,0,0,0,177,65,53,17,43,37,9,41,68,75,25,82,40,789,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2064,,False,False,0,-1,10,-14,-44,-29,-33,-38,-21,-38,-58,0,0,0,0,0,0,0,0,0,0,0,0,57,53,60,54,57,56,59,59,59,59,48,41,41,49,0,0,0
False,Novak,Steve,-1,2065,20,2,1,1,65,0,0,0,0,60,1004,64,75,93,21,16,12,17,31,57,65,44,57,60,45,60,51,46,25,64,65,,27,5,1,6,,,8,9,9,7,19840613,745,32,2,32,2006,HOU,0,0,0,3,3,,0,0,True,False,False,False,0,STNOVAK,False,False,0,0,0,0,687,0,111,3,2,9,0,0,0,False,0,0,0,0,0,50,18,39,13,2,2,0,4,7,21,5,21,4,193,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2065,,False,False,0,-1,33,-47,-26,-56,-19,-18,-13,-48,-71,0,0,0,0,0,0,0,0,0,0,0,0,73,67,66,72,69,75,65,68,71,74,56,58,59,66,118,8191,0
False,Jones,Solomon,-1,2066,44,1,1,1,121,0,0,0,0,56,940,49,1,77,60,23,49,31,61,15,34,58,60,60,65,23,57,34,13,63,57,,12,4,1,6,,,10,0,0,12,19840716,51,33,2,33,2006,ATL,0,0,0,6,3,,0,0,True,False,False,False,0,SOJONES,False,False,0,0,0,0,729,0,69,2,2,0,0,0,0,False,0,0,0,0,0,128,65,1,0,75,59,42,46,12,122,11,87,25,667,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2066,,False,False,0,-1,16,-23,-90,-37,-68,-42,-58,-51,-30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,6,56,59,54,57,58,46,47,55,51,0,0,0
False,Jones,Bobby,-1,2067,11,2,2,1,150,0,0,0,0,60,999,59,50,74,60,34,16,19,55,23,37,67,68,63,60,60,44,38,23,70,50,,12,4,1,6,,,7,16,21,10,19840109,154,37,2,37,2006,MIN,0,0,0,5,3,,0,0,True,False,False,False,0,BOJONES,False,False,0,0,0,0,687,0,274,2,1,21,0,0,0,False,0,0,0,0,0,93,43,9,1,41,23,1,22,18,57,11,35,18,334,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2067,,False,False,0,-1,10,-20,-55,-45,-33,-39,-23,-30,-47,0,0,0,0,0,0,0,0,0,0,0,0,44,45,46,46,50,60,64,59,58,60,50,49,40,45,0,0,0
False,Augustine,James,-1,2069,40,1,1,1,52,0,0,0,0,57,951,57,1,65,57,10,21,55,60,11,49,59,60,60,60,35,65,43,13,63,57,,11,4,1,12,,,10,20,20,11,19840227,748,41,2,41,2006,ORL,0,0,0,8,3,,0,0,True,False,False,False,0,JAAUGUS,False,False,0,0,0,0,687,0,274,2,1,20,0,0,0,False,0,0,0,0,0,3,1,0,0,0,0,0,1,2,2,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2069,,False,False,0,-1,8,-26,-78,-31,-49,-31,-60,-58,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,0,53,53,60,60,50,47,46,56,47,0,0,0
False,Gibson,Daniel,-1,2070,1,4,4,1,130,0,0,0,0,63,1043,68,67,72,34,25,1,12,22,65,78,40,77,73,65,76,37,39,25,75,54,15,20,6,1,1,,,5,4,4,4,19860227,268,42,2,42,2006,CLE,0,0,0,2,3,,0,0,True,False,False,False,0,DAGIBSO,False,False,0,0,0,0,687,0,274,2,1,4,0,0,0,False,0,0,0,0,0,231,98,124,52,39,28,8,30,72,96,23,66,44,990,60,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,50,66,27,43,38,4,10,22,34,12,24,9,402,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2070,,False,False,0,-1,27,-53,-8,-81,-5,-20,-13,-41,-99,0,0,0,0,0,0,0,0,0,0,0,0,65,57,57,64,65,58,65,58,59,62,40,41,39,48,0,0,0
False,Millsap,Paul,-1,2074,24,1,1,1,61,0,0,0,0,63,1039,60,14,65,65,19,23,50,57,13,40,60,60,63,63,60,75,65,15,61,60,,15,4,1,14,,,6,28,28,7,19850210,499,47,2,47,2006,UTA,0,0,0,8,,,0,0,True,False,False,False,0,PLYR017,False,False,0,0,0,0,687,0,111,3,2,28,0,0,0,False,0,0,0,0,0,398,209,3,1,208,140,74,180,66,238,67,238,94,1476,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,42,1,0,24,16,9,37,9,39,11,37,13,264,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2074,,False,False,0,-1,11,-21,-68,-14,-39,-33,-52,-51,-41,0,0,0,0,0,0,0,0,0,0,0,0,10,15,13,18,18,53,58,58,56,54,54,47,46,49,0,0,0
False,Hollins,Ryan,-1,2076,1,0,1,1,139,0,0,0,0,59,991,59,1,60,61,5,59,47,67,11,44,65,63,60,56,21,64,49,13,63,64,,10,4,1,2,,,9,2,2,8,19841010,77,50,2,50,2006,CHA,0,0,0,8,,,0,0,True,False,False,False,0,PLYR015,False,False,0,0,0,0,687,0,0,2,1,2,0,0,0,False,0,0,0,0,0,36,20,0,0,40,24,7,11,0,41,4,19,16,186,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2076,,False,False,0,-1,10,-34,-99,-27,-70,-28,-75,-66,-20,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,2,56,49,51,53,51,58,56,59,57,0,0,0
False,Adams,Hassan,-1,2079,8,3,3,1,4,0,0,0,0,62,1024,58,45,61,74,36,17,20,37,34,31,43,74,70,80,60,61,34,20,74,59,,11,2,1,6,,,5,-1,50,11,19840620,,54,2,54,2006,NJN,0,0,0,9,,,0,0,True,False,False,False,0,HAADAMS,False,False,0,0,0,0,687,0,0,2,1,50,0,0,0,False,0,0,0,0,0,135,75,1,0,36,24,4,37,12,49,17,43,22,494,61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,1,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2079,,False,False,0,-1,10,-4,-50,-37,-36,-42,-31,-36,-77,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,6,13,53,52,45,49,48,53,52,49,48,0,0,0
False,Pinnock,J.R.,-1,2083,,3,3,1,42,0,0,0,0,64,1059,60,51,74,60,37,14,33,59,45,60,49,70,65,61,62,41,34,23,70,56,,11,2,1,6,,,5,5,50,,19831211,751,58,2,58,2006,DAL,0,0,0,5,,,0,0,True,False,False,False,0,PLYR064,False,False,0,0,0,0,0,0,0,0,0,50,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2083,,False,False,0,-1,10,-18,-31,-55,-22,-28,-22,-35,-63,0,0,0,0,0,0,0,0,0,0,0,0,41,39,37,43,43,58,55,56,55,58,40,39,38,41,0,0,0
False,Markota,Damir,-1,2084,52,2,1,1,526,0,0,0,0,58,976,57,65,75,50,11,19,21,47,27,60,31,59,63,45,60,51,53,25,63,65,,15,4,1,6,,,6,25,15,8,19851226,752,59,2,59,2006,SAS,0,0,0,6,,,0,0,True,False,False,False,0,PLYR030,False,False,0,0,0,0,687,0,111,3,2,15,0,0,0,False,0,0,0,0,0,52,19,16,6,11,7,1,12,6,21,3,21,15,171,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2084,,False,False,0,-1,11,-34,-42,-40,-24,-23,-17,-55,-66,0,0,0,0,0,0,0,0,0,0,0,0,56,55,57,58,54,61,62,59,62,56,63,63,54,54,0,0,0
False,Blalock,Will,-1,2085,8,4,4,1,55,0,0,0,0,59,992,56,60,71,55,21,1,17,34,67,31,60,76,73,59,62,43,33,25,70,44,,10,2,1,6,,,1,7,7,12,19830908,36,60,2,60,2006,DET,0,0,0,4,,,0,0,True,False,False,False,0,PLYR015,False,False,0,0,0,0,687,0,0,1,1,7,0,0,0,False,0,0,0,0,0,30,9,5,1,6,6,0,6,17,8,5,8,12,167,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2085,,False,False,0,-1,12,-40,-33,-67,-36,-59,-22,-34,-87,0,0,0,0,0,0,0,0,0,0,0,0,55,52,55,54,49,62,54,54,60,61,40,37,36,45,0,0,0
False,Diaw,Boris,-1,2086,3,1,2,4,539,0,0,60,58,84,1354,67,41,74,70,60,59,57,75,73,70,63,73,75,70,69,65,70,20,75,69,17,60,4,0,6,,0,7,22,43,6,19820416,532,21,1,21,2003,Atl,0,0,0,8,3,0,0,0,True,False,False,False,0,BODIAW_,False,False,0,0,0,0,9000,0,0,5,5,43,0,0,0,False,0,0,0,0,0,569,306,45,15,120,82,38,88,350,175,28,226,154,2270,73,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,28,6,0,15,10,2,13,30,18,7,19,17,235,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,0,1138,4,False,False,0,0,47,-10,-15,-14,-15,-12,-30,-20,-17,0,0,0,0,0,0,0,0,2,0,0,0,67,40,41,37,52,42,84,61,67,60,65,61,51,94,0,0,18
False,Bargnani,Andrea,-1,2087,7,1,2,1,549,0,0,0,0,74,1204,69,72,69,69,23,50,45,70,55,67,56,66,67,61,64,50,50,25,65,66,,33,5,1,6,,,10,27,43,10,19851026,639,1,1,1,2006,TOR,0,0,0,8,1,,0,0,True,False,False,False,0,ANBARGN,False,False,0,0,0,0,4384,0,844,4,3,43,0,0,0,False,0,0,0,0,0,625,267,268,100,142,117,53,52,52,182,32,202,107,1632,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,22,17,7,19,15,3,3,6,16,5,21,7,181,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0,2024,,False,False,0,-1,20,-17,-29,-29,-18,-14,-15,-48,-26,0,0,0,0,0,0,0,0,0,0,0,0,63,67,63,65,63,64,66,65,58,66,56,58,54,59,0,0,7
False,Vujacic,Sasha,-1,2088,18,3,4,3,587,0,0,108,101,66,1115,41,71,77,34,57,11,25,64,64,67,53,73,70,55,65,44,70,25,50,56,3,46,5,1,6,,1,5,12,43,14,19840308,576,27,1,27,2004,LAL,0,0,0,1,3,0,0,0,True,False,False,False,0,ALVUJAC,False,False,0,0,0,0,1757,0,424,4,1,43,0,0,0,False,0,0,0,0,0,268,105,161,60,49,43,1,29,66,102,41,80,30,934,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,1,0,0,0,2,3,4,1,2,3,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,1226,4,False,False,0,12,25,-31,-19,-48,-26,-34,-21,-23,-60,0,0,0,0,0,0,0,0,6,0,0,0,45,70,67,61,41,62,48,53,53,59,50,53,46,49,0,0,0
False,Radmanovic,Vladimir,-1,2090,77,1,2,6,630,0,0,2,12,71,1167,80,80,80,59,57,28,24,68,25,78,47,63,64,75,60,63,39,25,64,54,47,45,5,2,6,,2,8,26,43,9,19801119,390,12,1,12,2001,Sea,0,0,0,5,3,0,0,0,True,False,False,False,0,VLRADMA,False,False,0,0,0,0,5632,0,417,5,4,43,0,0,0,False,0,0,0,0,0,316,134,118,40,73,53,18,55,66,127,25,127,69,985,55,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,610,3,False,True,0,26,39,-17,-41,-32,-16,-18,3,-37,-40,0,0,0,0,0,0,0,0,2,0,0,0,75,47,71,38,70,69,75,76,73,74,50,48,45,47,0,0,0
False,Krstic,Nenad,-1,2091,12,1,0,3,630,0,0,47,47,68,1113,67,0,72,59,28,60,65,71,18,74,57,57,59,53,37,63,75,12,60,62,0,55,4,1,6,,1,9,17,43,13,19830725,448,24,1,24,2002,NJ,0,0,0,6,2,0,0,0,True,False,False,False,0,NEKRSTI,False,False,0,0,0,0,1890,0,810,4,1,43,0,0,0,False,0,0,0,0,0,323,170,1,0,121,86,24,52,47,88,10,125,52,848,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,1014,4,False,False,0,17,59,-30,-60,-17,-30,-14,-52,-50,-21,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,55,49,70,52,63,63,57,59,57,0,0,0
False,Udoka,Ime,-1,2093,5,3,3,3,102,0,0,0,0,54,916,31,55,50,55,25,22,33,34,50,33,37,70,65,60,58,37,23,23,70,49,,11,2,2,13,,1,5,50,50,14,19770809,505,,,,,,0,0,0,5,4,,0,0,True,False,False,False,0,PLYR017,False,False,0,0,0,0,745,0,0,1,1,50,0,0,0,False,0,0,0,0,0,514,237,219,89,89,66,17,98,113,210,71,188,73,2145,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,2093,,False,False,0,-1,17,-21,-42,-66,-48,-59,-43,-45,-79,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,0
False,Ray,Allan,-1,2097,12,3,4,1,145,0,3,0,0,56,943,68,75,89,22,20,1,12,21,37,60,33,75,79,33,75,33,29,25,70,43,,11,6,1,6,,,4,-1,1,6,19840617,339,,,,2006,,0,0,0,2,2,,0,0,True,False,False,False,0,ALRAY__,False,False,0,0,0,0,687,0,274,2,1,1,0,0,0,False,0,0,0,0,0,259,100,116,48,55,42,3,19,42,85,20,52,42,710,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,2097,,False,False,0,-1,34,-65,-29,-82,-13,-31,-10,-43,-99,0,0,0,0,0,0,0,0,0,0,0,0,86,89,80,91,71,85,83,66,74,71,82,86,71,92,0,0,0
False,Chou,Anthony,-1,2200,20,4,3,0,607,0,0,60,51,47,809,60,54,55,0,37,5,15,20,59,24,51,76,78,15,57,20,50,23,55,17,,11,2,0,7,,0,1,-1,39,0,19840818,654,-1,-1,-1,2006,,0,0,0,7,1,,0,0,True,False,False,False,0,PLYR021,False,False,0,0,0,0,0,0,0,0,0,39,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,5458,,False,False,0,-1,75,-99,-41,-99,-40,-76,-29,-29,-98,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Woods,Jordan,-1,2201,46,1,0,0,125,0,0,0,0,58,972,43,62,50,71,42,17,25,56,15,44,57,60,55,68,23,62,35,25,67,62,,23,4,0,10,,1,6,-1,39,0,19860123,104,-1,-1,-1,2006,,0,0,0,6,5,,0,0,True,False,False,False,0,PLYR012,False,False,0,0,0,0,0,0,0,0,0,39,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,5449,,False,False,0,-1,37,-16,-85,-30,-66,-38,-44,-44,-45,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
