DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,FACEPATCH,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,ROOKIERNK2,GRADCLASS,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,WEEKGAMES,MONTHGAMES,RAWOFFVAL,RAWDEFVAL,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT
False,Monroe,Earl,95,732,15,3,4,13,622,0,0,0,0,66,4117,74,64,80,0,49,5,11,18,62,90,80,85,86,50,96,28,85,25,90,50,1,66,6,2,0,0,2,5,40,40,0,19441121,385,2,1,2,1967,Bal,0,0,0,2,4,0,0,0,True,False,False,False,True,,EAMONRO,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,14898,6906,-1,-1,4513,3642,121,260,3594,2416,473,2536,305,29636,926,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,567,-1,-1,426,337,11,10,264,216,18,256,6,2715,82,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Archibald,Nate,96,741,10,4,4,13,143,1,0,0,0,76,4495,85,75,81,66,54,4,8,16,88,85,65,91,95,40,93,17,85,25,90,55,1,85,6,2,0,0,2,1,40,40,0,19480209,170,19,2,19,1970,Cin,0,0,0,13,4,0,0,0,True,False,False,False,True,,NAARCHI,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,12628,5899,85,19,5760,4664,81,344,6476,2002,719,1702,1123,31159,876,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,235,17,2,236,195,2,15,306,118,34,62,122,1642,47,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Cunningham,Billy,112,730,32,2,1,11,84,1,0,0,0,74,4415,75,34,72,70,54,18,65,55,57,85,81,70,75,65,54,46,80,20,90,66,1,68,4,1,0,0,1,6,40,40,0,19430603,440,7,1,7,1965,Phi,0,0,0,7,4,0,0,0,True,False,False,False,True,,BICUNNI,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,13587,6140,57,15,5502,4015,66,485,3305,2845,390,7496,508,26844,770,-1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,410,6,1,349,240,-1,39,192,208,4,475,56,1750,54,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Bing,Dave,-1,727,21,3,3,12,127,0,0,0,0,67,4128,85,77,77,10,38,10,16,27,71,91,85,78,74,50,70,26,75,25,90,54,1,73,6,0,0,0,0,4,40,40,0,19431124,498,2,1,2,1966,Det,0,0,0,5,4,0,0,0,True,False,False,False,True,,DABING_,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,15769,6962,-1,-1,5683,4403,89,418,5397,2615,483,3002,216,32769,901,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,191,-1,-1,127,95,4,18,133,76,15,67,-1,964,31,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Walton,Bill,-1,735,5,0,0,10,139,0,0,0,0,75,4447,65,3,66,79,35,61,80,72,74,94,93,63,59,50,45,47,15,13,90,84,1,88,9,2,0,0,2,9,40,40,0,19521105,178,1,1,1,1974,Por,0,0,0,14,4,0,0,0,True,False,False,False,True,,BIWALTO,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,4900,2552,4,-1,1683,1111,1034,1103,1590,1298,380,3820,865,13250,468,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,230,1,-1,101,68,83,95,145,149,32,349,36,1197,49,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Malone,Moses,-1,736,2,0,0,21,573,0,0,0,0,73,4392,57,2,76,79,22,45,84,72,20,74,79,57,67,50,42,77,75,13,90,98,1,74,9,0,0,0,0,9,40,40,0,19550323,502,-1,1,-1,1974,Utah,0,0,0,15,4,0,0,0,True,False,False,False,True,,MOMALON,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,20750,10277,83,8,11864,9018,1889,7382,1936,3477,1199,10452,4264,49444,1455,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,801,7,1,807,610,160,557,145,265,84,843,228,4031,100,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Bird,Larry,-1,737,33,1,2,13,264,0,0,0,0,94,5221,97,95,89,55,81,31,42,61,99,99,94,65,63,60,90,43,87,25,90,84,1,94,7,1,0,0,1,8,40,40,0,19561207,504,6,1,6,1978,Bos,0,0,0,6,4,0,0,0,True,False,False,False,True,,LABIRD_,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,17334,8591,1727,649,4471,3960,755,1757,5695,2279,1556,7217,2816,34443,897,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090,1458,249,80,1012,901,145,360,1062,466,296,1323,506,6886,164,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Erving,Julius,177,841,6,2,3,16,606,0,0,0,0,96,5277,80,47,78,99,83,70,66,74,56,87,92,87,90,90,71,41,90,20,90,64,1,74,4,2,0,0,2,7,40,40,0,19500222,503,12,1,12,1972,Mil,0,0,0,14,4,0,0,0,True,False,False,False,True,,JUERVIN,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,23370,11818,449,134,8052,6256,1941,3689,5176,3494,2272,6836,3940,45227,1243,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3563,1769,76,17,1308,1025,293,559,841,544,287,1052,577,7352,189,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Gervin,George,113,842,44,3,2,14,35,0,1,0,0,82,4730,88,30,84,99,38,34,65,72,47,88,52,55,57,99,63,80,75,20,90,86,1,81,9,1,0,0,1,6,40,40,0,19520427,20,-1,1,-1,1973,Vir,0,0,0,16,4,0,0,0,True,False,False,False,True,,GEGERVI,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,20583,10368,451,122,6822,5737,1047,1816,2798,3250,1283,3786,2909,35597,1060,-1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716,859,34,5,610,500,81,204,240,294,84,375,252,3192,84,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Johnson,Magic,-1,740,32,4,4,13,73,0,0,0,0,92,5141,74,72,85,10,84,18,24,74,99,99,93,84,78,80,99,64,82,25,90,70,1,90,7,2,0,0,2,8,40,40,0,19590814,462,1,1,1,1979,LAL,0,0,0,7,4,0,0,0,True,False,False,False,True,,EAJOHNS,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,11951,6211,1074,325,5850,4960,374,1601,10141,2050,1724,4958,3506,33245,906,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552,1291,212,51,1274,1068,64,349,2346,524,358,1116,696,7538,190,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Thomas,Isiah,99,761,11,4,4,13,53,0,0,0,0,84,4798,75,55,76,89,75,7,13,31,90,95,89,94,96,65,95,28,80,23,90,48,1,73,6,2,0,0,2,3,40,40,0,19610430,320,2,1,2,1981,Det,0,0,0,15,4,0,0,0,True,False,False,False,True,,ISTHOMA,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,15904,7194,1373,398,5316,4036,249,951,9061,2971,1861,2527,3682,35516,979,-1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,825,234,81,689,530,38,134,987,363,234,390,369,4216,111,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,McHale,Kevin,-1,742,32,1,1,13,74,0,0,0,0,72,4340,59,18,80,61,19,47,55,76,30,85,94,47,50,50,37,72,85,15,90,95,1,84,9,1,0,0,1,9,40,40,0,19571219,180,3,1,3,1980,Bos,0,0,0,8,4,0,0,0,True,False,False,False,True,,KEMCHAL,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,12334,6830,157,41,4554,3634,1690,2358,1670,2758,344,4764,1893,30118,971,-1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,1204,21,8,972,766,281,456,274,571,65,797,326,5716,169,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Parish,Robert,14,762,-1,0,0,21,516,0,0,0,0,69,4237,55,2,72,79,31,50,55,60,33,86,90,62,55,65,32,65,77,13,90,86,1,60,9,0,0,0,0,9,40,40,0,19530830,205,8,1,8,1976,GS,0,0,0,8,4,0,0,0,True,False,False,False,True,,ROPARIS,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,17914,9614,6,-1,5694,4106,2361,4598,2180,4443,1219,10117,3183,45704,1611,-1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,1132,1,-1,770,556,309,571,234,617,145,1194,365,6177,184,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Worthy,James,181,760,42,2,1,12,84,0,0,0,0,69,4212,70,32,77,74,43,35,25,34,51,90,80,75,80,50,54,42,65,20,90,80,1,71,9,1,0,0,1,9,40,40,0,19610227,35,1,1,1,1982,LAL,0,0,0,15,4,0,0,0,True,False,False,False,True,,JAWORTH,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,13204,6878,486,117,3184,2447,624,1561,2791,1975,1041,3147,1859,30001,926,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329,1267,67,14,652,474,96,257,463,352,177,490,298,5297,143,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Wilkins,Dominique,100,764,21,2,1,15,44,0,0,0,0,76,4477,73,45,81,82,40,22,35,40,55,88,70,80,82,50,71,53,90,20,90,85,1,58,9,2,0,0,2,7,40,40,0,19600112,206,3,1,3,1982,Utah,0,0,0,14,4,0,0,0,True,False,False,False,True,,DOWILKI,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,21589,9963,2231,711,7438,6031,642,2950,2677,2061,1378,4219,2669,38113,1074,995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,515,96,27,444,366,35,158,143,123,73,217,153,2172,56,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,O'Neal,Shaquille,116,851,32,0,0,11,64,0,0,164,165,87,4943,94,0,52,98,12,64,74,86,63,76,72,70,68,50,48,99,85,12,90,98,1,95,9,2,0,0,2,11,40,40,0,19720306,441,1,1,1,1992,Orl,0,0,0,15,4,0,0,0,True,False,False,False,True,,SHONEAL,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,15020,8670,20,1,5508,4573,202,3193,2309,2745,560,6588,2334,30493,809,802,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950,1657,0,0,1888,977,373,721,491,551,91,1317,474,6381,157,108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Malone,Karl,117,852,32,1,1,18,61,0,0,0,0,90,5050,91,12,77,91,50,25,63,79,68,93,88,70,65,65,52,80,99,15,90,94,1,92,9,1,0,0,8,9,40,40,0,19630724,162,13,1,13,1985,Utah,0,0,0,15,4,0,0,0,True,False,False,False,True,,KAMALON,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,26210,13528,310,85,13188,9787,1145,3562,5248,4578,2085,11406,4524,54852,1476,1471,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768,1743,37,6,1725,1269,135,502,610,662,258,1560,550,7907,193,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Pippen,Scottie,118,853,33,2,2,16,517,0,1,66,66,91,5093,90,64,79,90,80,15,29,45,84,90,95,92,93,65,83,62,68,25,90,61,1,85,4,1,0,0,1,7,40,40,0,19650925,101,5,1,5,1987,Sea,0,0,0,9,4,0,0,0,True,False,False,False,True,,SCPIPPE,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,15560,7367,2954,965,4410,3105,938,2048,6085,3291,2286,5378,3228,40657,1155,1047,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009,1335,660,200,1067,772,185,466,1048,686,395,1117,602,8105,208,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Miller,Reggie,-1,854,31,3,3,16,139,0,1,79,79,73,4369,95,93,90,53,44,7,13,34,61,88,78,78,73,50,60,30,89,25,90,47,36,78,5,2,0,0,2,12,40,40,0,19650824,50,11,1,11,1987,Ind,0,0,0,7,4,0,0,0,True,False,False,False,True,,REMILLE,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,16780,7927,6188,2464,6758,5987,294,865,3995,2621,1455,3161,2332,45514,1323,1238,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,876,751,296,808,719,30,70,334,244,133,300,233,4875,128,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Payton,Gary,162,856,20,4,3,13,96,0,1,62,62,83,4773,78,56,74,10,95,5,14,35,85,87,96,95,95,50,97,32,92,23,90,82,1,85,6,2,0,0,12,5,40,40,0,19680723,444,2,1,2,1990,Sea,0,0,0,2,4,0,0,0,True,False,False,False,True,,GAPAYTO,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,17060,7995,3088,992,4096,2974,260,1292,8039,2810,2243,3376,2714,40768,1109,1103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743,771,360,117,403,283,26,132,738,364,185,366,262,4648,120,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hill,Grant,-1,857,33,2,2,9,31,0,0,0,0,88,4950,75,17,82,92,66,18,23,58,86,90,90,84,87,75,81,54,88,15,90,83,1,90,9,1,0,0,1,6,40,40,0,19721005,138,3,1,3,1994,Det,0,0,0,9,4,0,0,0,True,False,False,False,True,,GRHILL_,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,7674,3645,226,58,3670,2756,300,707,2931,1226,735,3066,1565,18495,482,481,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,115,5,2,79,62,7,24,84,46,18,79,49,549,15,15,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hardaway,Penny,-1,863,1,3,4,10,69,0,1,0,0,87,4925,86,62,77,90,83,16,34,41,89,79,77,90,89,75,92,43,80,25,82,67,1,56,4,1,0,0,1,7,40,40,0,19710718,411,3,1,3,1993,GS,0,0,0,9,4,0,0,0,True,False,False,False,True,,ANHARDA,False,False,0,0,0,0,0,0,0,0,7,5,40,,0,,,0,0,0,0,0,0,0,0,8397,3859,1521,480,2774,2147,308,953,3408,1452,1076,2059,1717,22420,647,549,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,454,264,99,388,289,46,99,392,195,11,200,186,2638,62,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Drexler,Clyde,186,734,22,3,3,15,50,0,0,0,0,84,4806,80,59,78,95,84,40,50,52,84,88,68,68,66,85,70,52,30,23,78,70,1,90,7,1,0,0,1,7,40,40,0,19620622,97,14,1,14,1983,Por,0,0,0,12,4,0,0,0,True,False,False,False,True,,CLDREXL,False,False,0,0,0,0,0,0,0,0,4,1,40,,0,,,0,0,0,0,0,0,0,0,17673,8335,2603,827,5962,4698,719,2615,6125,3285,2207,4062,2977,37537,1086,1086,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408,1076,489,141,851,670,108,359,891,486,278,643,397,5572,145,145,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Brown,Dee,23,101,7,4,3,12,270,0,0,0,0,43,3212,81,80,45,0,40,6,10,31,55,56,51,72,67,40,63,60,63,25,21,38,1,35,2,0,0,0,0,4,38,38,0,19681129,325,19,1,19,1990,Bos,0,0,0,2,0,0,0,0,True,False,False,False,False,,DEBROWN,False,False,0,0,0,0,0,77777,0,,1,1,38,,0,,,0,0,0,0,0,0,0,0,20,3,12,1,0,0,1,0,2,4,3,9,4,65,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Wallace,John,-1,204,22,2,1,7,127,0,0,0,0,49,3422,58,49,78,58,26,36,27,69,18,76,42,58,55,45,50,60,87,20,25,54,1,20,4,1,0,0,1,6,50,50,13,19740209,241,18,1,18,1996,NY,0,0,0,6,4,0,0,0,True,False,False,False,False,,JOWALLA,False,False,0,0,0,0,0,933,0,0,1,1,50,,0,,,0,0,0,0,0,0,0,0,145,61,13,5,40,31,8,12,14,38,5,47,24,368,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Miller,Oliver,54,273,3,0,0,11,6,0,0,0,0,40,3086,40,0,65,41,69,83,72,78,35,46,38,13,16,15,30,72,45,12,28,54,0,15,4,1,0,0,1,9,16,16,13,19700406,106,22,1,22,1992,Pho,0,0,0,3,5,0,0,0,True,False,False,False,False,,OLMILLE,False,False,0,0,0,0,0,1100,0,0,1,1,16,,0,,,0,0,0,0,0,0,0,0,100,53,1,0,23,15,26,46,36,91,19,84,33,506,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,1,3,0,1,13,0,5,3,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Grant,Paul,-1,413,7,0,0,4,156,0,0,0,0,35,2890,50,5,42,57,29,25,37,49,23,46,53,51,42,40,31,73,42,13,45,48,0,30,4,0,0,0,0,9,50,50,0,19740106,7,20,1,20,1997,Min,0,0,0,13,5,0,0,0,True,False,False,False,False,,PAGRANT,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,23,11,0,0,8,3,1,7,3,17,1,10,7,98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Polynice,Olden,121,274,30,0,1,14,146,1,0,0,0,47,3365,45,2,54,58,30,53,71,63,44,51,65,42,36,40,26,61,64,13,44,63,0,34,4,1,0,0,1,9,50,50,0,19641121,394,8,1,8,1987,Chi,0,0,0,13,7,0,0,0,True,False,False,False,False,,OLPOLYN,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Ruffin,Michael,-1,539,51,0,1,4,137,0,0,0,0,53,3598,35,0,42,60,56,47,77,80,28,24,60,67,71,62,46,74,69,12,39,49,1,27,4,1,0,0,1,6,29,29,12,19770121,260,32,2,32,1999,Chi,0,0,0,6,3,0,0,0,True,False,False,False,False,,MIRUFFI,False,False,0,0,0,0,0,745,0,0,1,1,29,,0,,,0,0,0,0,0,0,0,0,117,38,0,0,38,16,21,78,41,103,22,129,42,733,41,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Elson,Francisco,-1,548,56,0,1,1,16,0,0,0,0,51,3517,22,0,67,69,74,72,60,76,18,48,54,55,53,40,36,58,53,12,40,74,1,15,9,1,0,0,1,9,6,6,9,19760228,262,41,2,41,1999,Den,0,0,0,13,4,0,0,0,True,False,False,False,False,,FRELSON,False,False,0,0,0,0,0,620,0,75,2,2,6,,0,,,0,0,0,0,0,0,0,0,199,94,1,0,45,30,39,65,32,145,35,138,35,876,62,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,2,1,1,1,2,14,2,8,3,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hamilton,Zendon,-1,558,31,0,1,4,125,0,0,0,0,48,3410,43,0,65,56,45,34,85,78,8,74,56,48,45,50,19,63,45,12,35,65,0,43,4,1,0,0,1,9,15,15,11,19750427,495,-1,-1,-1,1998,--,0,0,0,13,4,0,0,0,True,False,False,False,False,,ZEHAMIL,False,False,0,0,0,0,0,720,0,0,1,1,15,,0,,,0,0,0,0,0,0,0,0,95,51,0,0,96,67,8,49,13,74,8,97,27,473,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Smith,Leon,-1,536,35,2,1,2,555,0,0,0,0,38,2983,38,36,36,61,22,35,37,43,42,34,37,56,53,58,52,64,48,20,35,54,0,15,4,1,0,0,1,9,26,26,12,19801102,320,29,1,29,1999,Dal,0,0,0,13,4,0,0,0,True,False,False,False,False,,LESMITH,False,False,0,0,0,0,0,695,0,0,1,1,26,,0,,,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Santiago,Daniel,-1,658,15,0,0,3,594,0,0,158,159,41,3109,45,0,68,58,50,49,41,71,17,59,48,40,33,25,28,71,54,12,34,65,0,15,4,1,0,0,1,9,15,15,10,19760624,372,-1,-1,-1,1998,--,0,0,0,13,4,0,0,0,True,False,False,False,False,,DASANTI,False,False,0,0,0,0,0,720,0,0,1,1,15,,0,,,0,0,0,0,0,0,0,0,163,78,0,0,90,61,21,35,24,98,19,97,32,708,54,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Butler,Mitchell,-1,928,32,3,2,8,139,0,0,0,0,44,3224,67,62,62,10,74,13,35,45,28,46,47,64,57,72,44,58,41,25,32,36,7,33,2,0,0,0,0,5,50,50,8,19701215,497,-1,-1,-1,1993,--,0,0,0,5,6,0,0,0,True,False,False,False,False,,MIBUTLE,False,False,0,0,0,0,0,0,0,0,1,1,50,,0,,,0,0,0,0,0,0,0,0,124,54,30,11,24,15,4,24,32,54,22,47,24,552,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Abdul-Jabbar,Kareem,-1,1339,33,0,0,20,139,0,0,0,0,76,4479,78,8,71,90,37,65,50,75,41,82,70,56,68,45,34,71,90,13,90,86,1,63,9,2,0,0,0,9,36,36,0,19470416,170,1,1,1,1969,Mil,,,,14,4,0,0,0,True,False,False,False,True,,KAABDUL,False,True,0,0,0,0,,15000000,0,0,0,0,36,,0,,,,,,,,,,,28307,15837,18,1,9304,6712,3189,2975,5660,4657,1160,9394,2527,57446,1560,625,48,,,,,,,,,,,,,,,,,,4420,2354,2,2,1417,1048,474,493,765,795,187,1974,445,8849,235,0,5,,,,,,,,,,,,,,,,,
False,Smith,Theron,-1,1181,0,2,1,1,8,0,0,0,0,39,3039,45,39,25,50,57,15,25,39,40,48,70,62,66,50,37,62,60,20,32,35,1,15,4,1,0,0,1,6,2,2,7,19801003,123,-1,-1,-1,2003,--,0,0,0,6,3,0,0,0,True,False,False,False,False,,THSMITH,False,False,0,0,0,0,0,620,0,0,2,1,2,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
