	NAME	FNAME	POSITION	POSITION2	HAND	OVERALLRTG	FGPBASE	THREEPTBAS	FTPBASE	DNKABILITY	STLABILITY	BLKABILITY	OREABILITY	DREABILITY	BALABILITY	OFFABILITY	DEFABILITY	SPEED	QUICK	JUMP	DRIBBLE	DSTRENGTH	DHARDY	DSHOOTRANG	FATIGUE	INSIDESC	THREEPTATT	PRIMACY	SFGATT	SFGMAD	STHREEATT	STHREEMAD	SFTATT	SFTMAD	SBLOCKS	SOFFREB	SASSISTS	SPERFOUL	SSTEALS	SDEFREB	STURNOVER	SMINUTES	SGAMES	SGSTART	CHEMTYPE	year
342	Nachbar	Bostjan	2.0	3.0	0	67	69	79	82	66	38	18	14.0	61.0	26	70.0	32.0	65	67	60	58	57	66	25	50	61.0	47.0	44	495	226	265	112	164	132	26	30	61	182	30	228	69	1535	76	1	7	08
343	Dixon	Juan	3.0	4.0	0	68	69	75	80	10	73	5	23.0	43.0	50	77.0	42.0	79	91	43	71	32	60	25	67	50.0	33.0	62	703	299	226	79	116	101	9	24	122	178	76	130	101	1928	81	6	6	08
344	Rush	Kareem	3.0	2.0	1	66	69	77	77	60	36	10	15.0	37.0	33	78.0	40.0	73	69	55	75	59	75	25	50	44.0	34.0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	08
345	Prince	Tayshaun	2.0	3.0	1	80	75	70	77	74	33	75	35.0	76.0	31	70.0	81.0	67	68	75	60	54	70	25	81	65.0	14.0	48	997	459	210	81	224	172	55	148	230	115	51	287	98	3001	82	82	2	08
346	Krstic	Nenad	1.0	0.0	0	68	63	0	69	59	28	60	65.0	71.0	18	74.0	57.0	57	59	53	37	63	75	12	65	67.0	0.0	55	323	170	1	0	121	86	24	52	47	88	10	125	52	848	26	26	1	08
347	Salmons	John	3.0	2.0	0	64	65	66	72	53	73	19	9.0	57.0	56	60.0	47.0	68	43	48	60	54	65	25	50	43.0	43.0	37	517	236	112	40	204	159	27	47	253	174	73	213	119	2133	79	19	1	08
348	Dickau	Dan	4.0	4.0	0	66	78	75	83	0	65	4	12.0	36.0	83	75.0	39.0	73	73	40	70	53	50	25	65	43.0	32.0	63	151	54	61	16	53	42	1	5	70	55	14	35	27	445	50	3	7	08
349	Mason	Roger	4.0	3.0	0	63	50	70	86	48	62	29	3.0	49.0	39	56.0	55.0	73	72	46	60	52	55	25	50	56.0	39.0	45	179	59	102	33	16	14	6	6	37	68	13	37	19	490	62	0	10	08
350	Gadzuric	Dan	0.0	1.0	0	66	42	0	46	65	48	81	90.0	92.0	7	62.0	51.0	60	55	50	28	65	40	12	54	66.0	0.0	38	228	108	1	0	90	42	32	92	27	140	22	151	49	842	54	8	6	08
351	Boozer	Carlos	1.0	1.0	0	76	65	0	72	83	41	21	80.0	82.0	39	84.0	60.0	56	60	70	51	86	60	12	71	72.0	0.0	67	1154	647	0	0	372	255	21	237	222	215	70	629	194	2560	74	74	7	08
352	Navarro	Juan Carlos	3.0	4.0	1	57	62	61	68	10	52	7	11.0	41.0	51	59.0	62.0	66	61	50	55	24	55	25	50	56.0	1.0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	08
353	Murray	Ronald	4.0	3.0	0	69	69	59	73	49	62	19	12.0	49.0	35	73.0	66.0	83	80	57	68	47	70	23	50	53.0	26.0	57	438	177	83	24	120	87	13	28	186	97	49	90	90	1477	69	18	9	08
354	Barnes	Matt	2.0	3.0	0	75	74	68	74	67	60	14	54.0	61.0	37	74.0	60.0	76	75	62	75	65	65	25	50	53.0	30.0	37	628	275	290	106	123	90	41	91	160	190	73	258	105	1816	76	23	1	08
355	Sampson	Jamal	1.0	0.0	0	58	40	0	58	52	20	82	77.0	99.0	11	44.0	60.0	42	40	45	45	62	50	12	50	48.0	0.0	33	14	9	1	0	14	6	7	15	4	18	2	33	10	125	22	3	6	08
356	Songaila	Darius	1.0	0.0	0	60	37	0	81	40	56	16	60.0	68.0	32	68.0	55.0	45	45	55	23	70	75	12	52	65.0	0.0	42	225	118	2	0	54	46	10	44	37	104	17	89	43	699	37	1	10	08
357	Butler	Rasual	3.0	4.0	0	64	64	75	69	57	27	37	9.0	58.0	25	68.0	39.0	70	70	50	63	51	65	25	50	48.0	37.0	43	788	314	363	134	87	56	54	41	65	146	40	211	67	2219	81	38	7	08
358	Scola	Luis	1.0	1.0	1	56	45	2	30	69	35	59	50.0	47.0	24	74.0	50.0	58	51	65	20	45	61	13	50	55.0	1.0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	08
359	Giricek	Gordan	3.0	2.0	0	67	75	73	75	40	49	9	11.0	49.0	39	75.0	45.0	70	70	60	63	47	80	25	65	50.0	17.0	54	381	176	122	52	87	71	5	24	61	122	28	104	64	1190	61	6	7	08
360	Ginobili	Manu	3.0	3.0	1	87	81	74	80	80	84	19	26.0	55.0	80	82.0	74.0	83	84	70	80	51	70	25	66	80.0	31.0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	08
361	Pargo	Jannero	4.0	3.0	0	66	74	76	73	10	64	1	21.0	40.0	83	76.0	60.0	80	77	35	60	42	75	25	50	33.0	31.0	68	692	283	209	81	122	104	4	16	205	123	53	164	122	1714	82	7	1	08
362	Okur	Mehmet	0.0	1.0	0	75	75	75	78	47	24	46	67.0	81.0	66	80.0	35.0	60	48	43	55	70	51	25	65	80.0	25.0	56	1061	490	336	129	387	296	38	160	160	256	36	416	125	2664	80	80	2	08
363	Wilks	Mike	4.0	4.0	0	57	72	47	79	0	82	5	11.0	39.0	57	54.0	60.0	70	75	20	60	48	50	20	50	38.0	21.0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	08
364	Burke	Pat	0.0	1.0	1	60	50	14	69	66	45	52	59.0	60.0	14	66.0	56.0	34	38	45	40	68	50	15	50	64.0	2.0	48	65	23	22	6	13	8	2	12	5	18	3	35	7	163	23	0	10	08
365	Parker	Smush	4.0	3.0	0	72	60	62	69	75	65	10	15.0	40.0	65	66.0	61.0	79	75	79	72	40	50	25	70	49.0	34.0	33	785	342	301	110	175	113	10	41	230	213	119	164	153	2460	82	80	7	08
366	Evans	Reggie	1.0	1.0	0	67	48	0	53	58	58	15	86.0	98.0	17	45.0	69.0	55	54	59	35	85	70	12	57	63.0	0.0	30	215	117	0	0	183	91	16	158	46	145	42	304	95	1129	66	11	2	08
367	Brown	Devin	3.0	2.0	0	72	63	72	79	72	57	14	23.0	58.0	36	77.0	52.0	72	67	64	70	73	60	25	50	62.0	30.0	50	555	233	227	81	155	123	9	52	151	139	44	197	91	1665	58	49	7	08
368	Ming	Yao	0.0	0.0	0	88	82	50	78	60	24	89	68.0	82.0	69	87.0	82.0	58	55	40	55	86	90	23	83	87.0	0.0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	08
369	Nowitzki	Dirk	1.0	2.0	0	91	91	84	86	74	64	72	29.0	89.0	40	95.0	64.0	61	61	59	80	69	85	25	88	86.0	22.0	79	1341	673	173	72	551	498	62	125	265	172	52	569	167	2824	78	78	3	08
370	Gasol	Pau	1.0	0.0	0	85	80	9	76	71	36	82	67.0	80.0	55	87.0	80.0	70	62	60	58	63	90	13	67	87.0	1.0	66	858	462	11	3	400	299	126	148	201	136	29	431	162	2136	59	59	7	08
371	Parker	Tony	4.0	4.0	0	81	80	60	65	5	65	1	12.0	47.0	84	89.0	77.0	99	99	60	88	43	85	25	89	75.0	21.0	70	1096	570	38	15	350	274	6	31	424	139	82	216	191	2503	77	77	3	08
372	Nene		0.0	1.0	0	72	59	0	66	70	68	62	63.0	77.0	30	76.0	47.0	52	61	70	40	76	55	12	52	75.0	1.0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
373	Kirilenko	Andrei	2.0	1.0	0	90	75	60	78	80	82	98	51.0	81.0	47	85.0	95.0	72	85	75	55	66	50	25	70	80.0	21.0	60	418	197	75	16	239	174	144	91	203	175	74	238	135	2051	70	70	3	08
374	Stojakovic	Peja	2.0	3.0	0	82	84	85	91	60	61	7	29.0	69.0	47	86.0	63.0	75	69	61	67	63	86	25	81	75.0	39.0	71	196	83	84	34	38	31	4	10	10	29	8	43	19	425	13	13	2	08
375	Ginobili	Manu	3.0	3.0	1	86	81	74	77	80	84	19	26.0	55.0	80	82.0	74.0	83	84	70	80	51	70	25	66	80.0	33.0	68	854	396	323	128	372	320	27	60	263	158	109	270	157	2063	75	36	3	08
376	Turkoglu	Hedo	2.0	3.0	0	66	69	76	86	23	41	16	28.0	51.0	42	80.0	35.0	69	61	37	67	55	70	25	59	62.0	37.0	66	823	345	281	109	219	171	16	58	234	219	70	234	143	2270	73	73	7	08
377	Ilgauskas	Zydrunas	0.0	0.0	0	76	75	15	79	63	36	75	79.0	80.0	18	86.0	80.0	46	42	56	30	70	60	15	74	81.0	1.0	60	793	385	1	0	192	155	98	242	125	257	48	359	141	2129	78	78	6	08
378	Jimenez	Juan Carlos	2.0	3.0	0	69	60	57	60	40	45	43	62.0	76.0	47	61.0	58.0	60	55	46	46	40	75	23	78	67.0	1.0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
379	Garbajosa	Jorge	1.0	0.0	0	68	63	64	80	45	51	45	59.0	75.0	33	67.0	52.0	49	40	49	19	65	79	25	63	58.0	1.0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	08
380	Reyes	Felipe	0.0	1.0	0	66	53	0	45	65	30	45	70.0	80.0	10	75.0	60.0	60	50	65	20	54	90	12	66	80.0	1.0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
381	Calderon	Jose	4.0	4.0	0	66	68	70	62	50	50	10	10.0	25.0	74	60.0	60.0	75	70	70	70	32	50	25	80	30.0	20.0	30	505	263	75	25	143	117	5	23	385	139	63	116	110	1617	77	11	7	08
382	James	LeBron	2.0	3.0	0	97	80	74	73	96	82	40	20.0	75.0	83	90.0	79.0	93	87	92	85	81	80	25	75	87.0	18.0	80	1621	772	310	99	701	489	55	86	468	172	125	445	250	3190	78	78	3	08
383	Milicic	Darko	0.0	1.0	1	67	63	55	62	63	14	64	8.0	75.0	12	68.0	63.0	67	70	35	50	69	60	23	64	68.0	0.0	34	548	249	1	0	230	141	140	144	88	216	44	296	124	1912	80	16	5	08
384	Anthony	Carmelo	2.0	2.0	0	86	80	70	79	85	46	18	43.0	77.0	55	93.0	60.0	72	70	80	80	77	80	25	75	84.0	13.0	76	1453	691	149	40	568	459	23	143	247	202	77	247	234	2483	65	65	4	08
385	Bosh	Chris	1.0	0.0	1	88	84	62	77	80	46	80	70.0	80.0	23	86.0	80.0	67	65	80	60	50	70	25	81	85.0	10.0	56	1094	543	35	12	590	463	90	186	173	166	39	552	179	2657	69	69	3	08
386	Kaman	Chris	0.0	0.0	0	75	55	0	77	75	28	75	75.0	75.0	21	67.0	75.0	59	57	65	55	79	59	12	70	65.0	0.0	38	652	294	1	0	224	166	116	158	83	248	41	428	147	2175	75	66	6	08
387	Ford	TJ	4.0	4.0	0	77	72	62	75	55	57	1	29.0	49.0	87	82.0	65.0	97	95	55	85	35	50	25	70	43.0	6.0	40	902	393	69	21	293	240	8	53	593	188	101	180	231	2243	75	71	3	08
388	Hinrich	Kirk	4.0	3.0	0	81	80	80	81	50	72	12	12.0	50.0	84	82.0	65.0	80	77	70	88	49	78	25	79	48.0	36.0	65	1061	475	337	140	284	237	23	32	504	272	100	240	191	2840	80	80	3	08
389	Sweetney	Mike	1.0	0.0	0	65	39	0	65	64	32	28	78.0	77.0	14	75.0	55.0	55	64	30	39	82	72	12	50	77.0	0.0	48	134	58	0	0	66	37	11	43	29	77	9	77	42	384	48	0	5	08
390	Hayes	Jarvis	2.0	3.0	0	70	55	64	83	58	57	9	21.0	63.0	28	67.0	55.0	84	72	63	66	60	84	25	61	41.0	23.0	47	546	224	183	66	84	71	13	41	81	162	48	170	56	1628	81	17	6	08
391	Ridnour	Luke	4.0	4.0	0	72	70	75	87	5	67	14	16.0	30.0	86	81.0	50.0	84	80	40	86	37	65	25	71	50.0	24.0	54	695	301	139	49	159	128	19	28	369	178	83	135	156	2095	71	58	7	08
392	Pietrus	Mickael	3.0	2.0	0	70	60	74	61	79	57	21	39.0	49.0	29	77.0	50.0	71	62	80	60	56	50	25	70	45.0	40.0	58	586	286	240	93	210	136	55	79	65	223	48	245	105	1937	72	38	6	08
393	Wade	Dwyane	3.0	4.0	0	93	80	50	78	87	82	43	25.0	50.0	81	90.0	83.0	94	90	89	90	60	73	23	83	87.0	3.0	87	962	472	79	21	535	432	62	51	383	117	107	189	216	1933	51	50	3	08
394	Barbosa	Leandro	3.0	4.0	0	79	65	77	75	67	55	9	23.0	47.0	65	84.0	45.0	99	95	63	88	45	65	25	70	65.0	39.0	50	1111	529	438	190	232	196	15	24	320	208	96	192	146	2616	80	18	2	08
395	Schortsaniti	Sofoklis	1.0	0.0	0	55	42	3	50	65	25	45	64.0	61.0	16	51.0	40.0	41	54	40	37	57	50	13	50	65.0	1.0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	08
396	Collison	Nick	1.0	0.0	0	68	57	0	70	62	44	57	78.0	75.0	11	62.0	45.0	60	60	48	52	77	75	12	50	63.0	0.0	36	636	318	2	0	199	154	66	230	82	287	48	435	123	2378	82	56	1	08
397	Diaw	Boris	2.0	1.0	0	83	67	41	74	70	60	59	57.0	75.0	73	70.0	63.0	73	75	70	69	65	70	20	75	69.0	17.0	60	569	306	45	15	120	82	38	88	350	175	28	226	154	2270	73	59	2	08
398	West	David	1.0	2.0	0	72	51	26	84	65	38	46	57.0	76.0	19	64.0	69.0	59	49	50	57	69	75	18	70	74.0	1.0	44	792	377	25	8	227	187	38	125	114	146	42	296	98	1898	52	52	6	08
399	Cabarkapa	Zarko	1.0	2.0	0	66	66	65	72	61	38	16	58.0	71.0	25	79.0	31.0	63	63	59	51	62	50	25	50	47.0	20.0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
400	Pachulia	Zaza	0.0	1.0	0	68	65	0	74	58	52	46	72.0	80.0	21	66.0	55.0	60	51	45	45	65	68	12	62	61.0	0.0	42	614	291	1	0	373	293	36	202	108	266	77	302	162	2023	72	47	6	08
401	Pavlovic	Aleksandar	3.0	2.0	0	67	75	75	65	60	60	7	19.0	38.0	26	72.0	42.0	70	65	62	65	54	75	25	50	66.0	35.0	45	490	222	148	60	127	100	17	20	107	147	55	134	102	1534	67	28	10	08
402	Delfino	Carlos	2.0	3.0	0	62	60	65	57	10	82	19	22.0	47.0	39	60.0	58.0	72	70	25	63	68	59	25	50	44.0	30.0	42	376	156	138	46	89	70	8	66	90	98	46	197	61	1369	82	1	10	08
403	Outlaw	Travis	2.0	1.0	0	72	60	61	70	80	68	65	40.0	53.0	21	66.0	43.0	70	71	90	59	51	55	25	50	56.0	1.0	47	567	246	37	10	181	143	74	67	54	147	61	154	66	1534	67	1	7	08
404	Banks	Marcus	4.0	4.0	0	67	58	64	74	10	89	14	18.0	39.0	62	67.0	60.0	88	85	59	73	56	60	25	50	47.0	21.0	35	196	84	29	5	60	48	3	9	59	72	23	27	40	504	45	1	6	08
405	Williams	Maurice	4.0	3.0	0	72	66	70	85	69	59	7	16.0	44.0	79	68.0	47.0	78	74	65	74	41	55	25	70	44.0	13.0	61	1049	468	228	79	186	159	6	54	415	204	85	272	202	2475	68	68	7	08
406	Cook	Brian	1.0	1.0	0	70	61	74	83	42	30	37	46.0	71.0	59	65.0	43.0	59	59	50	55	65	70	25	50	62.0	47.0	45	408	185	115	46	47	34	27	59	65	137	25	156	51	1021	65	24	7	08
407	Jones	Dahntay	2.0	3.0	0	66	48	65	64	80	36	27	12.0	46.0	15	72.0	60.0	74	73	75	53	56	62	25	50	62.0	32.0	42	461	220	12	5	174	138	22	47	70	195	39	109	92	1669	78	25	7	08
408	Perkins	Kendrick	0.0	1.0	0	65	43	0	61	60	28	84	73.0	91.0	18	51.0	44.0	56	54	35	22	80	54	12	70	62.0	0.0	36	269	132	3	0	100	60	96	115	94	216	23	259	113	1577	72	53	10	08
409	Howard	Josh	2.0	2.0	0	86	77	67	76	80	80	20	54.0	75.0	50	80.0	75.0	80	78	75	80	54	62	25	77	78.0	15.0	45	1075	493	239	92	294	243	56	133	126	182	82	343	123	2457	70	69	7	08
410	Blake	Steve	4.0	4.0	0	61	57	73	79	0	36	0	22.0	43.0	75	60.0	38.0	73	81	30	85	37	38	25	70	47.0	50.0	45	509	209	208	67	64	43	8	25	410	123	61	148	129	2222	82	42	3	08
411	Green	Willie	3.0	4.0	0	68	65	61	80	69	57	9	15.0	54.0	44	78.0	47.0	68	66	65	60	57	60	25	50	56.0	25.0	37	868	357	157	51	111	74	4	44	111	141	56	118	106	1843	74	36	10	08
412	Bogans	Keith	3.0	4.0	0	69	65	66	68	65	68	7	33.0	43.0	36	75.0	54.0	73	65	70	62	60	65	25	57	43.0	25.0	56	245	99	137	53	63	47	2	18	59	100	28	77	46	991	59	18	6	08
413	Bonner	Matt	1.0	2.0	0	63	64	73	78	40	44	19	56.0	60.0	14	72.0	55.0	44	44	40	36	67	75	25	50	52.0	20.0	37	237	106	94	36	38	27	11	62	22	67	17	90	25	655	56	0	2	08
414	Korver	Kyle	3.0	2.0	0	67	80	81	84	23	60	19	11.0	67.0	50	67.0	42.0	69	60	43	58	54	70	25	73	35.0	46.0	38	845	372	307	132	209	191	20	30	104	185	57	229	117	2287	74	1	6	08
415	Walton	Luke	2.0	2.0	0	69	59	63	75	50	40	10	40.0	60.0	75	75.0	30.0	61	62	50	64	50	72	25	70	62.0	34.0	41	557	264	124	48	145	108	21	90	258	120	60	216	118	1980	60	60	7	08
416	Jones	James	2.0	2.0	0	72	62	81	85	69	41	32	44.0	61.0	21	70.0	63.0	70	65	62	69	55	65	25	67	43.0	30.0	32	440	162	238	90	81	71	42	30	46	114	28	144	28	1376	76	7	7	08
417	Kapono	Jason	2.0	3.0	0	62	66	80	84	50	48	5	16.0	46.0	19	77.0	44.0	60	61	40	60	54	64	25	50	48.0	40.0	54	563	278	210	108	74	66	2	27	80	134	38	154	70	1769	67	35	6	08
418	Daniels	Marquis	3.0	2.0	0	72	65	41	75	65	70	14	49.0	47.0	43	70.0	71.0	74	70	60	67	50	50	20	80	55.0	7.0	54	281	129	26	6	80	56	7	27	59	54	27	54	55	801	45	4	7	08
419	Haslem	Udonis	1.0	1.0	0	70	55	0	78	71	43	35	72.0	81.0	19	62.0	60.0	63	56	65	45	68	68	12	74	63.0	0.0	39	717	353	4	0	203	138	26	190	95	237	49	466	110	2481	79	79	7	08
420	Johnson	Linton	2.0	1.0	0	61	38	35	66	58	83	70	66.0	78.0	18	45.0	44.0	46	42	40	35	50	60	20	50	61.0	0.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	08
421	McLeod	Keith	4.0	3.0	0	63	68	50	76	0	80	12	11.0	35.0	83	57.0	60.0	65	70	35	65	50	70	23	56	36.0	18.0	57	188	73	45	16	78	69	5	5	91	53	24	38	46	720	48	9	1	08
422	Carroll	Matt	3.0	2.0	0	61	69	80	82	0	75	7	23.0	57.0	18	83.0	39.0	59	43	40	70	57	60	25	50	49.0	30.0	49	658	285	267	111	208	188	9	36	94	173	53	173	73	1879	72	47	7	08
423	Dupree	Ronald	3.0	2.0	0	63	61	16	51	65	27	34	57.0	68.0	23	60.0	53.0	74	70	60	61	54	55	15	50	53.0	1.0	41	31	11	0	0	9	3	1	6	6	11	5	11	3	93	19	0	10	08
424	Webb	Spud	4.0	3.0	0	71	60	50	60	93	50	5	15.0	28.0	65	70.0	60.0	70	75	90	75	25	70	23	80	50.0	1.0	50	6421	2903	1018	320	2296	1946	110	324	4342	1638	922	1418	1623	20288	814	429	10	08
425	Okafor	Emeka	1.0	0.0	0	78	38	0	66	85	48	75	76.0	75.0	18	78.0	75.0	64	60	55	44	85	85	12	76	75.0	0.0	60	740	394	0	0	295	175	172	261	80	208	57	496	111	2332	67	65	7	08
426	Howard	Dwight	1.0	0.0	0	83	66	0	59	88	52	75	85.0	85.0	15	73.0	77.0	60	70	74	50	90	80	12	73	75.0	0.0	75	873	526	2	1	666	390	156	287	156	246	70	722	317	3026	82	82	2	08
427	Deng	Luol	2.0	3.0	0	84	75	70	74	75	65	55	49.0	75.0	65	75.0	58.0	73	74	75	74	59	70	25	70	60.0	25.0	56	1218	630	7	1	359	279	48	148	205	164	97	435	153	3075	82	82	1	08
428	Livingston	Shaun	4.0	3.0	0	73	55	45	68	60	72	21	21.0	43.0	80	80.0	58.0	81	80	60	80	33	60	20	63	56.0	0.0	42	449	208	16	5	116	82	29	54	275	135	59	130	108	1609	54	31	7	08
429	Smith	Josh	2.0	3.0	1	81	68	35	71	93	52	75	57.0	70.0	29	70.0	70.0	80	73	96	65	60	68	20	63	60.0	15.0	47	993	436	152	38	387	268	207	166	238	238	101	454	227	2650	72	72	7	08
430	Gordon	Ben	3.0	3.0	0	79	85	86	80	70	48	7	21.0	42.0	66	81.0	61.0	80	75	75	81	60	70	25	70	56.0	31.0	74	1338	609	375	155	440	380	17	33	295	254	64	221	249	2706	82	51	7	08
431	Biedrins	Andris	0.0	1.0	1	73	65	0	40	75	56	82	76.0	82.0	14	68.0	65.0	65	65	60	38	63	70	12	50	70.0	0.0	43	581	348	0	0	167	87	136	254	90	303	67	508	119	2378	82	63	10	08
432	Iguodala	Andre	2.0	3.0	0	85	61	70	77	91	81	75	21.0	75.0	33	77.0	80.0	84	81	91	69	45	67	25	70	66.0	26.0	60	991	443	155	48	551	452	33	76	433	198	152	357	261	3063	76	76	7	08
433	Harris	Devin	4.0	3.0	0	78	70	59	72	49	71	15	18.0	32.0	80	75.0	63.0	90	83	65	83	55	60	23	81	64.0	38.0	54	593	292	50	14	261	215	21	48	296	240	96	152	146	2080	80	61	6	08
434	Childress	Josh	3.0	2.0	0	73	55	44	76	71	56	33	65.0	63.0	40	59.0	55.0	75	72	74	69	45	65	20	67	55.0	9.0	46	518	261	77	26	210	167	36	121	127	116	58	215	80	2024	55	13	2	08
435	Nelson	Jameer	4.0	4.0	0	75	66	79	78	10	70	1	25.0	46.0	80	75.0	60.0	87	87	40	80	55	80	25	71	60.0	22.0	45	875	376	194	65	221	183	5	46	331	223	73	185	184	2333	77	77	3	08
436	Araujo	Rafael	1.0	0.0	0	63	45	14	53	65	51	16	64.0	78.0	9	49.0	39.0	45	45	47	42	94	85	15	50	70.0	1.0	33	65	27	0	0	29	18	2	22	11	39	6	45	17	249	28	0	0	08
437	Telfair	Sebastian	4.0	4.0	0	73	65	55	74	5	75	3	5.0	36.0	80	74.0	69.0	95	97	50	90	40	80	23	67	55.0	16.0	59	474	176	128	37	110	90	11	16	218	164	43	94	98	1576	78	30	6	08
438	Humphries	Kris	1.0	2.0	0	61	44	23	43	52	51	32	67.0	71.0	23	60.0	45.0	40	60	56	38	66	80	18	50	63.0	1.0	49	185	87	0	0	79	53	21	78	18	96	14	108	32	672	60	2	7	08
439	Snyder	Kirk	3.0	2.0	0	69	34	67	66	68	51	32	43.0	40.0	18	70.0	61.0	67	62	71	55	65	80	25	70	65.0	26.0	50	146	66	44	11	75	49	12	16	39	51	11	66	26	562	39	1	7	08
440	Jackson	Luke	3.0	2.0	1	61	67	58	78	40	55	10	38.0	46.0	52	42.0	53.0	57	46	49	42	57	70	23	50	58.0	22.0	35	43	19	17	5	9	5	1	3	13	16	5	8	7	138	13	2	5	08
441	Monia	Sergei	3.0	2.0	0	64	45	30	71	70	55	40	54.0	62.0	42	40.0	63.0	53	50	55	32	57	75	20	60	58.0	3.0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	08
442	Vujacic	Sasha	3.0	4.0	0	68	41	71	88	34	57	11	25.0	64.0	64	67.0	53.0	73	70	55	65	44	70	25	50	56.0	3.0	46	268	105	161	60	49	43	1	29	66	102	41	80	30	934	73	4	6	08
443	Jefferson	Al	1.0	0.0	0	72	40	0	64	65	33	84	79.0	81.0	9	76.0	57.0	51	48	65	40	81	70	12	70	70.0	0.0	50	882	453	1	0	295	201	106	235	90	235	48	518	136	2318	69	60	6	08
444	Swift	Robert	0.0	0.0	0	70	63	0	58	75	14	69	69.0	73.0	29	65.0	64.0	65	54	63	42	66	70	12	67	67.0	0.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	08
445	Smith	J.R.	3.0	2.0	0	74	76	76	82	87	52	9	20.0	32.0	36	75.0	41.0	80	76	85	77	59	70	25	57	55.0	42.0	56	644	284	382	149	126	102	9	32	88	145	49	113	85	1468	63	24	9	08
446	Wright	Dorell	3.0	2.0	0	68	54	45	88	78	45	20	54.0	62.0	42	56.0	44.0	72	65	70	54	44	70	20	50	48.0	36.0	35	364	162	34	5	86	64	46	40	92	112	41	231	65	1294	66	19	1	08
447	West	Delonte	3.0	4.0	1	74	67	74	85	63	76	25	22.0	53.0	70	65.0	40.0	80	70	61	71	40	70	25	66	44.0	40.0	46	717	306	178	65	197	168	34	35	304	152	74	179	140	2222	69	47	7	08
448	Allen	Tony	3.0	3.0	0	69	54	57	74	79	71	15	44.0	46.0	43	56.0	64.0	74	65	71	61	51	57	23	50	43.0	8.0	47	259	133	33	8	134	105	12	36	56	86	49	89	75	805	33	18	5	08
449	Martin	Kevin	3.0	2.0	0	77	70	77	84	80	64	9	50.0	60.0	35	80.0	75.0	75	78	75	67	45	70	25	50	48.0	30.0	42	1067	505	333	127	570	481	11	72	176	184	98	272	135	2816	80	80	2	08
450	Udrih	Beno	4.0	4.0	1	65	59	75	75	35	65	12	11.0	30.0	63	78.0	53.0	70	65	55	61	56	70	25	50	40.0	36.0	54	344	127	115	33	60	53	1	15	124	73	27	73	56	949	73	1	6	08
451	Harrison	David	0.0	1.0	0	64	37	0	57	68	38	86	50.0	60.0	7	65.0	52.0	57	60	60	30	69	70	12	50	72.0	0.0	37	58	30	0	0	22	11	12	10	7	48	5	34	26	190	24	2	2	08
452	Varejao	Anderson	1.0	1.0	0	69	45	0	51	60	61	70	80.0	83.0	14	58.0	50.0	57	60	50	58	66	60	12	50	70.0	0.0	45	401	191	9	0	268	165	52	194	73	267	76	356	67	1936	81	6	7	08
453	Smith	Donta	2.0	3.0	0	62	55	42	50	55	84	18	35.0	39.0	43	56.0	41.0	61	61	43	56	66	75	20	50	52.0	19.0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	08
454	Ivey	Royal	4.0	3.0	0	63	56	31	72	35	82	12	18.0	42.0	61	51.0	39.0	73	68	50	60	55	75	20	50	40.0	5.0	45	143	64	16	5	35	24	4	16	42	64	24	37	31	541	53	18	10	08
455	Duhon	Chris	4.0	4.0	0	69	65	72	81	30	68	1	8.0	46.0	75	60.0	70.0	73	69	56	70	48	70	25	62	40.0	50.0	43	483	197	245	88	101	76	6	23	312	148	69	148	105	1903	78	30	3	08
456	Reed	Justin	2.0	1.0	0	57	43	22	73	50	37	50	51.0	54.0	29	45.0	52.0	51	55	55	45	70	70	18	50	57.0	0.0	35	107	40	0	0	30	26	3	16	16	45	5	33	22	320	41	3	1	08
457	Ariza	Trevor	2.0	3.0	0	71	63	26	65	80	83	19	51.0	58.0	29	70.0	48.0	72	70	86	65	55	70	18	50	48.0	2.0	46	371	200	7	0	171	106	19	97	63	137	59	148	84	1277	57	7	10	08
458	Robinson	Bernard	2.0	3.0	0	63	51	38	79	40	60	18	33.0	54.0	44	54.0	55.0	61	69	65	65	56	65	20	50	37.0	10.0	32	62	19	2	0	27	23	2	9	19	31	17	37	16	279	31	0	2	08
