DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,ROOKIERNK2,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,SUPERSTAR,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT,LEARNING,WORKETHC,BIRDRIGHTS,CASHRESIGN,SPEECHID,SPECMAP,ISEDITED,ISORIGSS,VALIDSSTAR,DFLTTEAM
False,Haslem,Udonis,-1,1185,40,1,0,2,37,0,0,32,32,69,1131,55,0,79,71,43,23,70,81,19,62,60,60,56,65,45,63,68,12,74,63,0,39,4,1,0,,1,6,14,14,1,19800609,344,-1,-1,-1,2003,--,0,0,0,14,2,0,,,True,False,False,False,,UDHASLE,False,False,0,0,0,0,5300,0,530,5,5,14,0,0,0,False,0,0,0,0,0,641,346,4,0,225,178,41,239,108,260,63,487,113,2675,80,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,52,0,0,46,34,6,38,15,48,8,112,18,543,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,1185,11,False,False,0,14
False,Johnson,Linton,-1,1186,43,2,1,2,136,0,0,32,32,58,976,38,35,59,58,83,70,66,78,18,45,44,46,42,40,35,50,60,20,13,61,0,35,4,1,0,,1,6,25,25,13,19800613,320,-1,-1,-1,2003,--,0,0,0,1,4,0,,,True,False,False,False,,LIJOHNS,False,False,0,0,0,0,695,0,0,1,1,25,0,0,0,False,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,3,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,1186,14,False,False,0,25
False,McLeod,Keith,-1,1188,25,4,3,2,12,0,0,0,0,63,1051,68,50,76,0,80,12,11,35,83,57,60,65,70,35,65,50,70,23,56,36,18,57,2,1,0,,1,5,28,28,8,19791105,242,-1,-1,-1,2002,--,0,0,0,1,4,0,,,True,False,False,False,,KEMCLEO,False,False,0,0,0,0,938,0,0,1,1,28,0,0,0,False,0,0,0,0,0,408,143,72,18,146,112,12,20,236,138,63,93,99,1382,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,1188,11,False,False,0,28
False,Garcia,Alex,-1,1189,20,4,3,2,512,0,0,52,51,55,932,55,34,68,20,71,4,15,29,50,65,51,71,65,35,67,51,65,20,12,40,4,35,2,1,0,,1,6,50,50,10,19800304,596,-1,-1,-1,2003,-1,0,0,0,7,3,0,,,True,False,False,False,,ALGARCI,False,False,0,0,0,0,620,0,0,1,1,50,0,0,0,False,0,0,0,0,0,52,18,18,5,4,3,1,7,18,15,4,8,8,146,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,1189,4,False,False,0,50
False,Handlogten,Ben,-1,1190,44,0,1,1,155,0,0,0,0,59,982,33,0,70,65,43,27,61,71,21,60,42,50,47,45,25,67,80,12,28,74,0,38,9,1,0,,1,10,28,28,11,19731116,267,-1,-1,-1,-1,-1,0,0,0,1,4,0,,,True,False,False,False,,BEHANDL,False,False,0,0,0,0,695,0,0,1,1,28,0,0,0,False,0,0,0,0,0,83,43,1,0,17,9,5,23,13,55,7,42,18,297,21,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,1190,15,False,False,0,28
False,Carroll,Matt,-1,1192,13,3,2,2,89,0,0,111,111,57,957,64,65,85,0,72,7,23,57,18,79,39,51,43,40,70,57,60,25,35,43,22,49,4,1,0,,1,7,2,2,11,19800828,385,-1,-1,-1,2003,-1,0,0,0,1,4,0,,,True,False,False,False,,MACARRO,False,False,0,0,0,0,695,0,0,1,1,2,0,0,0,False,0,0,0,0,0,180,70,39,13,83,71,2,13,17,37,17,47,25,430,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,1192,4,False,False,0,2
False,Frahm,Richie,-1,1193,14,3,3,2,47,0,2,0,0,59,980,80,82,84,21,54,12,26,46,29,62,50,55,54,30,70,57,60,25,28,22,1,39,6,1,0,,1,4,50,50,11,19770814,419,-1,-1,-1,2001,-1,0,0,0,1,4,0,,,True,False,False,False,,RIFRAHM,False,False,0,0,0,0,620,0,0,1,1,50,0,0,0,False,0,0,0,0,0,140,56,80,31,25,21,4,17,30,35,15,44,14,499,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,1193,11,False,False,0,50
False,Dupree,Ronald,-1,1194,12,3,2,2,61,0,0,128,134,61,1022,61,16,61,65,27,34,57,68,23,60,53,70,70,60,61,54,55,15,26,53,1,41,4,1,0,,1,6,7,7,8,19810126,405,-1,-1,-1,2003,--,0,0,0,5,4,0,,,True,False,False,False,,RODUPRE,False,False,0,0,0,0,695,0,0,1,1,7,0,0,0,False,0,0,0,0,0,127,61,2,1,47,29,10,34,24,60,7,61,22,472,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,2,0,6,0,4,1,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0,0,1194,2,False,False,0,7
False,Webb,Spud,-1,1197,4,4,3,12,85,0,0,76,75,71,1158,60,50,60,93,50,5,15,28,65,70,60,70,75,90,75,25,70,23,80,50,1,50,6,1,0,,1,1,40,40,0,19630713,138,86,4,86,1985,Det,0,0,0,5,4,0,,,True,False,False,True,,SPWEBB_,False,False,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,0,0,0,6421,2903,1018,320,2296,1946,110,324,4342,1638,922,1418,1623,20288,814,429,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,114,23,7,105,86,2,19,198,64,30,66,51,725,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,3,False,False,0,40
False,Johnsen,Britton,-1,1201,31,1,0,2,142,0,0,0,0,51,867,39,18,50,45,45,5,42,55,20,27,53,60,60,50,61,50,55,15,29,53,20,35,4,1,0,,1,10,50,50,14,19790708,478,-1,-1,-1,2003,--,0,0,0,7,4,0,,,True,False,False,False,,BRJOHNS,False,False,0,0,0,0,0,0,0,1,1,50,0,0,0,False,0,0,0,0,0,22,6,4,0,0,0,0,5,4,10,1,5,3,87,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0,1201,4,False,False,0,50
False,Shirley,Paul,-1,1203,17,1,0,3,55,0,0,0,0,55,929,61,12,69,45,44,35,24,51,41,55,49,50,54,50,50,61,65,15,7,53,0,30,4,1,0,,1,10,22,22,12,19771223,139,-1,-1,-1,2003,--,0,0,0,2,4,0,,,True,False,False,False,,PASHIRL,False,False,0,0,0,0,720,0,0,1,1,22,0,0,0,False,0,0,0,0,0,11,5,0,0,4,2,0,1,3,3,0,1,1,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,1203,15,False,False,0,22
False,Cook,Omar,-1,1204,1,4,4,2,125,0,0,52,51,57,960,48,24,60,20,60,4,20,29,75,63,68,68,65,40,67,51,65,18,26,40,8,35,2,1,0,,1,3,50,50,14,19820128,440,32,2,32,2001,ORL,0,0,0,1,3,0,,,True,False,False,False,,OMCOOK_,False,False,0,0,0,0,695,0,0,1,1,50,0,0,0,False,0,0,0,0,0,24,10,4,0,6,3,1,2,22,6,6,5,6,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,1204,3,False,False,0,50
False,Okafor,Emeka,-1,1206,50,1,0,1,25,0,0,128,134,78,1272,38,0,60,85,43,80,76,85,11,75,81,60,64,55,44,85,85,12,76,73,0,60,9,1,0,,1,10,2,2,1,19820928,268,2,1,2,2004,Cha,0,0,0,17,2,0,,,True,False,False,False,,EMOKAFO,False,False,0,0,0,0,4020,0,704,4,3,2,0,0,0,False,0,0,160,0,0,1003,448,1,0,343,209,125,275,64,214,62,520,125,2600,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,1206,4,False,True,160,2
False,Howard,Dwight,-1,1207,12,1,0,1,632,0,2,154,154,84,1353,55,0,67,85,52,81,77,85,34,70,80,64,64,74,55,85,80,12,73,75,0,75,9,1,0,,1,10,20,20,1,19851208,104,1,1,1,2004,Orl,0,0,0,17,2,0,,,True,False,False,False,,DWHOWAR,False,False,0,0,0,0,4180,0,784,4,3,20,0,0,0,False,0,0,160,0,0,677,352,2,0,413,277,136,287,75,232,77,536,165,2670,82,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,0,0,1207,4,False,True,160,20
False,Deng,Luol,-1,1208,9,2,3,1,31,0,0,128,134,71,1165,61,55,74,55,52,25,44,71,39,75,53,68,65,63,61,58,70,23,59,60,18,56,4,1,0,,1,7,3,3,2,19850416,563,7,1,7,2004,Pho,0,0,0,8,2,0,,,True,False,False,False,,LUDENG_,False,False,0,0,0,0,2444,0,438,4,3,3,0,0,0,False,0,0,0,0,0,645,280,117,31,162,120,27,92,135,98,48,230,118,1663,61,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,1208,4,False,False,0,3
False,Livingston,Shaun,-1,1209,14,4,3,1,633,0,3,128,134,71,1171,47,33,74,60,72,21,21,43,85,71,58,81,80,60,75,33,60,20,63,56,0,42,4,1,0,,1,6,11,11,4,19850911,430,4,1,4,2004,LAC,0,0,0,14,1,0,,,True,False,False,False,,SHLIVIN,False,False,0,0,0,0,3255,0,575,4,3,11,0,0,0,False,0,0,0,0,0,215,89,2,0,59,44,11,22,151,82,32,67,75,814,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2,0,0,1209,11,False,False,0,11
False,Smith,Josh,-1,1210,5,2,3,1,570,1,2,32,31,80,1303,50,26,68,99,52,85,57,80,29,55,83,80,73,97,60,53,80,18,63,60,4,51,4,1,0,,1,10,0,0,2,19851205,564,17,1,17,2004,Atl,0,0,0,19,2,0,,,True,False,False,False,,JSSMITH,False,False,0,0,0,0,1365,0,440,4,4,0,0,0,0,False,0,0,132,0,0,602,274,23,4,237,163,144,147,127,157,59,310,135,2050,74,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,0,0,1210,4,False,True,132,0
False,Gordon,Ben,-1,1212,7,3,3,1,25,0,1,128,134,76,1242,87,84,86,80,48,7,21,42,39,87,41,80,75,70,83,55,70,25,59,56,31,74,6,1,0,,1,4,3,3,3,19830404,541,3,1,3,2004,Chi,0,0,0,4,1,0,,,True,False,False,False,,BEGORDO,False,False,0,0,0,0,3610,0,636,4,3,3,0,0,0,False,0,0,2,0,0,1056,434,331,134,270,233,10,55,164,224,53,160,186,2002,82,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,30,22,7,25,20,2,6,15,18,5,10,13,153,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,0,0,1212,3,False,True,10,3
False,Podkolzin,Pavel,-1,1214,24,0,0,1,577,0,2,161,161,56,939,35,0,69,50,15,55,67,72,21,40,48,45,45,25,39,89,70,12,4,70,0,35,9,1,0,,1,9,5,5,13,19850115,566,39,2,39,2003,Utah,0,0,0,2,3,0,,,True,False,False,False,,PAPODKO,False,False,0,0,0,0,1142,0,298,4,3,5,0,0,0,False,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,2,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,1214,15,False,False,0,5
False,Biedrins,Andris,-1,1215,15,0,1,1,634,1,0,154,154,68,1119,51,0,47,60,56,82,82,82,14,54,65,59,61,50,38,65,70,12,28,68,0,33,4,2,0,,2,10,8,8,11,19860402,567,11,1,11,2004,GS,0,0,0,2,3,0,,,True,False,False,False,,ANBIEDR,False,False,0,0,0,0,1329,0,390,4,3,8,0,0,0,False,0,0,0,0,0,78,45,1,0,40,19,24,47,12,87,12,71,12,384,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,0,1215,3,False,False,0,8
False,Iguodala,Andre,-1,1216,9,2,3,1,4,0,1,27,26,83,1349,61,60,72,90,81,80,21,80,33,59,80,80,85,90,69,45,67,25,60,71,26,60,9,0,0,,0,7,21,21,2,19840128,568,9,1,9,2004,PHI,0,0,0,19,1,0,,,True,False,False,False,,ANIGUOD,False,False,0,0,0,0,2058,0,374,4,3,21,0,0,0,False,0,0,20,0,0,546,269,142,47,210,156,48,89,246,204,138,375,139,2686,82,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,20,9,3,12,6,5,8,15,12,14,15,5,192,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,1216,14,False,True,148,21
False,Harris,Devin,-1,1217,34,4,3,1,156,0,2,159,159,72,1183,49,69,75,49,90,25,18,32,80,70,63,70,75,65,73,45,60,25,42,56,38,54,6,1,0,,1,5,5,5,7,19830227,266,5,1,5,2004,Was,0,0,0,5,2,0,,,True,False,False,False,,DVHARRI,False,False,0,0,0,0,2947,0,1048,4,3,5,0,0,0,False,0,0,0,0,0,366,157,131,44,103,78,19,28,169,139,77,74,82,1173,76,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,6,2,9,6,1,0,11,5,4,11,10,80,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,0,0,1217,4,False,False,0,5
False,Childress,Josh,-1,1218,1,3,2,1,126,0,0,0,0,74,1214,55,44,82,79,56,23,65,63,40,59,55,75,77,79,69,45,65,20,67,55,9,46,4,1,0,,1,7,0,0,3,19830620,497,6,1,6,2004,Atl,0,0,0,8,2,0,,,True,False,False,False,,JOCHILD,False,False,0,0,0,0,2677,0,477,4,3,0,0,0,0,False,0,0,0,0,0,642,302,56,13,231,190,35,195,151,184,74,287,106,2376,80,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0,1218,10,False,False,0,0
False,Nelson,Jameer,-1,1219,14,4,4,1,111,0,0,128,134,70,1156,55,62,68,10,82,1,25,46,80,75,47,87,84,40,75,53,80,25,51,54,22,45,6,2,0,,2,1,20,20,4,19820209,571,20,1,20,2004,Den,0,0,0,1,2,0,,,True,False,False,False,,JANELSO,False,False,0,0,0,0,1189,0,386,4,3,20,0,0,0,False,0,0,0,0,0,628,286,141,44,107,73,3,52,237,199,78,141,117,1612,79,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2,0,0,1219,3,False,False,0,20
False,Araujo,Rafael,-1,1220,55,0,1,1,514,0,0,161,161,63,1046,45,14,78,65,51,16,64,78,9,49,39,45,45,47,42,94,85,15,33,70,1,33,9,1,0,,1,10,27,27,0,19800828,595,8,1,8,2004,Tor,0,0,0,2,3,0,,,True,False,False,False,,RAARAUJ,False,False,0,0,0,0,2239,0,404,4,3,27,0,0,0,False,0,0,0,0,0,175,76,3,1,55,43,8,59,16,157,21,126,52,736,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,1220,4,False,False,0,27
False,Telfair,Sebastian,-1,1221,31,4,4,1,637,0,2,128,134,75,1219,65,55,78,5,75,3,5,36,88,77,69,95,97,50,90,40,80,23,67,55,16,59,6,1,0,,1,1,23,23,4,19850609,440,13,1,13,2004,Por,0,0,0,1,2,0,,,True,False,False,False,,SETELFA,False,False,0,0,0,0,1676,0,443,4,3,23,0,0,0,False,0,0,0,0,0,430,169,69,17,133,105,4,10,224,120,35,94,125,1330,68,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2,0,0,1221,4,False,False,0,23
False,Humphries,Kris,-1,1222,43,1,2,1,74,0,2,154,154,61,1020,44,23,43,52,51,32,67,71,23,60,45,40,60,56,38,66,80,18,36,63,1,49,4,2,0,,2,10,28,28,9,19850206,573,10,1,10,2004,Cle,0,0,0,14,2,0,,,True,False,False,False,,KRHUMPH,False,False,0,0,0,0,1592,0,466,4,3,28,0,0,0,False,0,0,0,0,0,287,116,6,2,101,44,18,73,43,96,25,124,52,873,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,0,0,1222,4,False,False,0,28
False,Snyder,Kirk,-1,1223,7,3,2,1,82,0,0,27,26,66,1095,34,67,66,68,51,32,43,40,18,70,61,59,62,71,55,65,80,25,36,65,26,50,4,1,0,,1,7,18,18,9,19850605,565,16,1,16,2004,Utah,0,0,0,5,2,0,,,True,False,False,False,,KISNYDE,False,False,0,0,0,0,1437,0,461,4,3,18,0,0,0,False,0,0,0,0,0,328,122,85,30,96,64,19,50,36,116,26,71,58,906,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,0,0,1223,3,False,False,0,18
False,Jackson,Luke,-1,1224,33,2,2,1,95,1,0,27,26,59,984,67,58,84,40,55,10,38,46,52,42,53,57,46,49,42,57,70,23,9,58,22,35,4,0,0,,0,7,4,4,10,19840128,574,10,1,10,2004,Cle,0,0,0,1,3,0,,,True,False,False,False,,LUJACKS,False,False,0,0,0,0,1955,0,356,4,3,4,0,0,0,False,0,0,0,0,0,27,10,6,4,6,5,0,2,3,4,0,4,2,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,1224,15,False,False,0,4
False,Monia,Sergei,-1,1225,12,3,2,0,577,0,0,27,26,63,1052,45,30,70,70,55,40,54,62,42,40,63,53,50,55,32,57,75,20,60,58,3,30,4,1,0,,1,6,23,23,12,19830415,575,23,1,23,2004,Por,0,0,0,7,2,0,,,True,False,False,False,,SEMONIA,False,False,0,0,0,0,816,0,259,4,4,23,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,1225,15,False,False,0,23
False,Vujacic,Sasha,-1,1226,18,3,4,1,587,0,0,128,134,62,1035,41,61,77,34,54,7,25,64,61,48,53,60,70,55,65,44,70,25,27,56,3,46,4,1,0,,1,7,12,12,4,19840308,576,27,1,27,2004,LAL,0,0,0,1,3,0,,,True,False,False,False,,ALVUJAC,False,False,0,0,0,0,910,0,424,4,3,12,0,0,0,False,0,0,0,0,0,117,33,63,17,19,18,2,13,51,41,12,49,15,403,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,1226,4,False,False,0,12
False,Jefferson,Al,-1,1227,7,1,0,1,126,0,3,0,0,71,1164,34,0,62,65,38,84,79,81,9,76,57,53,48,65,55,81,75,12,40,70,0,50,9,0,0,,0,10,1,1,1,19850104,577,15,1,15,2004,Bos,0,0,0,8,2,0,,,True,False,False,False,,ALJEFFE,False,False,0,0,0,0,1513,0,484,4,3,1,0,0,0,False,0,0,0,0,0,369,195,3,0,135,85,55,119,24,195,22,193,66,1051,71,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,0,0,12,9,8,17,2,16,4,28,4,136,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,1227,3,False,False,0,1
False,Seung-Jin,Ha,-1,1228,5,0,0,1,638,0,0,161,161,56,943,43,11,67,65,15,30,44,51,29,65,39,45,51,30,42,94,75,15,13,65,0,35,4,1,0,,1,9,23,23,11,19850804,562,46,0,46,2004,Por,0,0,0,2,2,0,,,True,False,False,False,,HASEUNG,False,False,0,0,0,0,620,0,75,2,2,23,0,0,0,False,0,0,0,0,0,23,10,0,0,11,6,5,6,2,21,1,12,12,104,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,0,0,1228,15,False,False,0,23
False,Swift,Robert,-1,1229,31,0,0,1,639,0,2,161,161,59,985,38,0,51,69,14,67,51,57,29,65,41,50,54,63,42,66,75,12,11,67,0,35,4,1,0,,1,9,26,26,10,19850804,153,11,1,11,2004,Sea,0,0,0,11,2,0,,,True,False,False,False,,ROSWIFT,False,False,0,0,0,0,1764,0,419,4,3,26,0,0,0,False,0,0,0,0,0,11,5,0,0,9,5,7,1,2,16,1,4,4,72,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,1229,4,False,False,0,26
False,Smith,J.R.,-1,1230,23,3,2,1,640,0,2,161,161,75,1228,80,73,68,97,54,9,16,32,36,87,41,80,77,85,80,62,70,25,57,55,38,56,5,1,0,,1,5,18,18,3,19851109,578,18,1,18,2004,NO,0,0,0,19,2,0,,,True,False,False,False,,JRSMITH,False,False,0,0,0,0,998,0,322,4,3,18,0,0,0,False,0,0,4,0,0,748,295,281,81,161,111,11,39,142,135,55,113,109,1859,76,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,0,0,1230,4,False,True,6,18
False,Wright,Dorell,-1,1231,1,3,2,1,641,0,0,27,26,68,1113,54,45,78,78,55,40,54,62,42,56,44,59,65,76,54,54,70,20,16,58,36,35,4,1,0,,1,7,14,14,8,19851202,497,19,1,19,2004,Mia,0,0,0,14,4,0,,,True,False,False,False,,DOWRIGH,False,False,0,0,0,0,1032,0,335,4,3,14,0,0,0,False,0,0,0,0,0,11,3,4,0,1,1,0,0,3,2,4,1,3,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,0,0,1231,3,False,False,0,14
