DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,CASHYR_EXP,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,SUPERSTAR,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT,LEARNING,WORKETHC,BIRDRIGHTS,CASHRESIGN,SPEECHID,SPECMAP,ISEDITED,ISORIGSS,VALIDSSTAR,DFLTTEAM,CLUTCH,SSTAR_HF,SSTAR_PM,SSTAR_PW,SSTAR_SCO,SSTAR_SCI,SSTAR_SH,SSTAR_STO,SSTAR_STI,SS_HF_ANI,SS_PM_ANI,SS_PW_ANI,SS_SCO_ANI,SS_SCI_ANI,SS_SH_ANI,SS_STO_ANI,SS_STI_ANI,CHEMTYPE,CHEMWANT,CHEMHAVE,CHEMHAPPY
False,Mikan,George,-1,1437,99,0,0,9,30,0,0,98,98,95,1527,88,5,78,80,48,91,89,95,78,96,94,46,52,67,45,88,94,13,92,94,1,88,9,1,1,,2,10,12,33,0,19240618,733,,,,,,0,0,0,16,,,,,True,False,False,True,,GEMIKAN,False,False,0,0,0,0,,0,,,,33,0,0,0,False,0,0,192,0,0,8783,3544,0,0,3924,3068,0,0,1245,1862,0,0,0,8350,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,460,0,0,584,457,0,0,134,0,0,0,0,1500,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,4,False,False,192,-1,89,-40,-34,43,-65,74,-71,-46,80,0,0,0,0,0,0,0,0,0,0,0,0
False,Graham,Stephen,-1,1441,1,3,2,1,93,0,0,17,10,66,1084,57,30,93,67,45,11,47,55,31,61,64,65,62,59,55,59,77,20,55,43,9,21,4,1,6,,,6,4,4,12,19820611,199,-1,-1,-1,0,-1,0,0,0,5,3,,,,True,False,False,False,,STGRAHA,False,False,0,0,0,0,664,0,0,1,1,4,0,0,0,False,0,0,0,0,0,54,21,10,2,15,14,2,5,7,31,5,22,13,180,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,1441,15,False,False,0,-1,15,-18,-40,-19,-26,-36,-45,-22,-54,0,0,0,0,0,0,0,0,10,0,0,0
False,Abdul-Jabbar,Kareem,-1,1575,33,0,0,20,139,0,0,101,101,83,1344,85,8,71,90,37,81,50,81,41,88,81,56,68,45,34,71,90,13,90,86,1,63,9,2,6,,0,9,40,40,0,19470416,170,1,1,1,1969,Mil,0,0,0,8,4,0,,,True,False,False,True,,KAABDUL,False,True,0,0,0,0,5000,0,0,1,1,40,0,0,0,False,0,0,64,0,0,28307,15837,18,1,9304,6712,3189,2975,5660,4657,1160,9394,2527,57446,1560,625,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422,2356,4,0,1419,1050,476,495,767,797,189,1986,447,8851,237,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,4,False,True,64,40,99,-52,-79,-11,-86,43,-75,-41,29,0,0,0,0,0,0,0,0,10,0,0,0
False,Deng,Luol,-1,1623,9,2,3,2,31,0,1,59,58,73,1197,65,65,74,60,52,25,44,71,39,75,58,68,69,63,61,59,70,25,59,60,1,56,4,1,6,,1,7,3,41,2,19850416,724,7,1,7,2004,Pho,0,0,0,3,2,0,,,True,False,False,False,,LUDENG_,False,False,0,0,0,0,2273,0,349,4,4,41,0,0,0,False,0,0,0,0,0,954,442,78,21,276,207,50,127,147,128,72,389,105,2564,78,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,5,1,21,12,4,8,3,13,5,21,5,180,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,4,False,False,0,3,39,-18,-29,-23,-14,-15,-15,-18,-35,0,0,0,0,0,0,0,0,1,0,0,0
False,Morrison,Adam,-1,2017,35,3,2,0,47,0,0,0,0,74,1205,72,75,80,64,20,11,40,65,60,70,59,70,70,55,65,63,60,25,70,68,,40,5,2,6,,,5,2,2,3,19840719,734,3,1,3,2006,CHA,0,0,0,5,1,,,,True,False,False,False,,ADMORRI,False,False,0,0,0,0,4377,0,0,4,4,2,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,2017,,False,False,0,-1,70,-19,-19,-27,-11,-11,-8,-32,-52,0,0,0,0,0,0,0,0,0,0,0,0
False,Thomas,Tyrus,-1,2018,24,2,2,0,64,0,0,0,0,70,1147,55,30,65,80,44,67,55,70,35,40,62,74,65,80,60,35,41,20,72,65,,20,4,1,6,,,10,3,3,8,19860817,144,4,1,4,2006,POR,0,0,0,9,1,,,,True,False,False,False,,TYTHOMA,False,False,0,0,0,0,5261,0,0,4,4,3,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,2018,,False,False,0,-1,5,-1,-47,-58,-34,-33,-37,-22,-12,0,0,0,0,0,0,0,0,0,0,0,0
False,Redick,JJ,-1,2019,7,3,3,0,31,0,0,0,0,64,1064,74,79,86,13,33,1,1,22,65,75,47,69,77,34,70,52,75,25,85,34,,20,6,0,6,,,4,20,20,3,19840624,737,11,1,11,2006,ORL,0,0,0,1,1,,,,True,False,False,False,,JJREDDI,False,False,0,0,0,0,2210,0,0,4,4,20,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,2019,,False,False,0,-1,85,-50,-12,-53,-6,-25,-4,-44,-89,0,0,0,0,0,0,0,0,0,0,0,0
False,Williams,Shelden,-1,2020,33,0,1,0,31,0,0,0,0,68,1113,55,5,70,70,12,68,65,68,23,49,68,66,63,69,25,70,56,13,66,64,,21,4,0,6,,,10,0,0,0,19831021,4,5,1,5,2006,ATL,0,0,0,8,3,,,,True,False,False,False,,SEWILLI,False,False,0,0,0,0,3456,0,0,4,4,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,2020,,False,False,0,-1,15,-19,-89,-18,-67,-28,-68,-52,-9,0,0,0,0,0,0,0,0,0,0,0,0
False,Gay,Rudy,-1,2021,22,2,3,0,25,0,0,0,0,70,1157,69,67,72,80,34,20,21,56,45,60,59,73,71,80,64,50,39,25,73,60,,30,4,0,6,,,6,13,13,2,19860817,300,8,1,8,2006,HOU,0,0,0,12,2,,,,True,False,False,False,,RUGAY__,False,False,0,0,0,0,2628,0,0,4,4,13,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,2021,,False,False,0,-1,14,-2,-32,-49,-17,-20,-13,-25,-44,0,0,0,0,0,0,0,0,0,0,0,0
False,Aldridge,LaMarcus,-1,2022,12,0,1,0,130,0,0,0,0,71,1165,59,5,65,72,20,69,50,70,44,60,67,67,66,67,57,55,56,13,69,70,1,22,9,1,,,,10,23,23,7,19850719,138,2,1,2,2006,CHI,0,0,0,6,1,,,,True,False,False,False,,LAALDRI,False,False,0,0,0,0,5261,0,0,4,4,23,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,2022,,False,False,0,-1,20,-18,-49,-23,-37,-19,-69,-45,-8,0,0,0,0,0,0,0,0,0,0,0,0
False,Foye,Randy,-1,2023,4,3,4,0,145,0,0,0,0,74,1206,65,69,70,35,60,1,15,55,70,62,65,75,88,60,80,65,60,25,75,60,,23,6,1,6,,,5,16,16,3,19830924,441,7,1,7,2006,BOS,0,0,0,2,1,,,,True,False,False,False,,RAFOYE_,False,False,0,0,0,0,2818,0,0,4,4,16,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,2023,,False,False,0,-1,33,-40,-18,-42,-18,-23,-15,-13,-60,0,0,0,0,0,0,0,0,0,0,0,0
False,Bargnani,Andrea,-1,2024,7,1,0,0,549,0,0,0,0,74,1210,69,72,69,69,23,50,45,70,55,67,56,66,67,61,64,55,50,25,65,66,,33,5,1,6,,,8,27,27,5,19851026,639,1,1,1,2006,TOR,0,0,0,5,1,,,,True,False,False,False,,ANBARGN,False,False,0,0,0,0,5261,0,0,4,4,27,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,2024,,False,False,0,-1,20,-17,-29,-27,-18,-14,-15,-43,-21,0,0,0,0,0,0,0,0,0,0,0,0
False,Roy,Brandon,-1,2025,7,3,2,0,150,0,0,0,0,72,1178,68,65,81,57,61,1,12,34,65,69,65,75,77,65,75,50,50,25,75,62,,25,4,0,6,,,7,23,23,3,19840723,369,6,1,6,2006,MIN,0,0,0,6,2,,,,True,False,False,False,,BRROY__,False,False,0,0,0,0,3140,0,0,4,4,23,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,2025,,False,False,0,-1,45,-23,-13,-44,-9,-17,-16,-13,-72,0,0,0,0,0,0,0,0,0,0,0,0
False,Kidd,Jason,75,2026,5,4,4,12,16,0,1,64,64,91,1459,82,76,78,45,70,26,45,56,98,99,81,92,88,66,92,61,78,25,80,58,30,55,6,0,17,,0,4,37,37,8,19730323,139,2,1,2,1994,Dal,0,0,0,2,5,0,,,True,False,False,False,,JAKIDD_,False,False,0,0,0,0,16440,0,1644,6,3,37,0,0,0,False,0,0,1,0,0,11289,4538,3352,1112,3202,2494,263,1306,7955,1624,1775,4347,2798,32435,866,853,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,507,406,111,363,286,26,153,796,211,173,482,291,3659,88,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,177,3,False,True,3,37,90,-43,91,-35,66,-36,-3,28,-65,0,0,0,0,0,0,0,0,3,0,0,0
False,Webber,Chris,16,2027,4,1,0,13,72,0,0,176,175,88,1423,85,25,78,80,38,75,75,84,52,94,80,62,60,57,40,81,84,18,88,89,1,50,9,2,6,,11,10,37,37,11,19730301,20,1,1,1,1993,Orl,0,0,0,11,5,0,,,True,False,False,False,,CHWEBBE,False,False,0,0,0,0,19125,0,1594,7,2,37,0,0,0,False,0,0,64,0,0,14354,6888,872,260,3734,2427,1153,2145,3320,2540,1133,5510,2195,28889,761,759,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,551,51,14,355,221,83,184,267,235,77,412,202,2496,64,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,71,3,False,True,64,37,80,-25,-55,14,-62,54,-44,-42,23,0,0,0,0,0,0,0,0,8,0,0,0
False,O'Neal,Jermaine,-1,2028,7,1,0,10,534,0,1,44,44,86,1385,80,10,75,85,28,83,44,85,45,89,82,60,59,75,44,91,85,15,80,90,1,86,9,2,7,,2,10,30,30,12,19781013,286,17,1,17,1996,Por,0,0,0,14,4,0,,,True,False,False,False,,JEONEAL,False,False,0,0,0,0,16425,0,1314,7,4,30,0,0,0,False,0,0,128,0,0,805,380,10,3,368,261,117,102,133,177,27,374,151,1796,51,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,44,2,0,53,38,14,9,10,28,3,36,26,213,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,0,0,186,4,False,False,192,30,79,-14,-57,42,-56,40,-58,-51,38,0,0,1,0,0,0,0,0,3,0,0,0
False,McGrady,Tracy,159,2029,1,2,3,9,560,0,2,256,245,93,1498,86,80,85,93,81,25,16,68,80,91,82,85,85,90,83,50,70,25,86,80,32,83,7,2,6,,4,5,9,46,2,19790524,123,9,1,9,1997,Tor,0,0,0,16,4,0,,,True,False,False,False,,TRMCGRA,False,False,0,0,0,0,14487,0,1207,7,3,46,0,0,0,False,0,0,18,0,0,1011,410,234,73,340,254,41,46,225,88,59,261,120,1743,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,3,False,True,86,9,90,58,26,-27,45,37,24,40,-42,0,0,0,0,0,0,0,0,9,0,0,0
False,Garnett,Kevin,161,2030,21,0,1,11,537,0,2,304,217,98,1575,80,41,80,90,65,89,63,99,72,87,90,70,70,89,61,85,94,20,60,88,2,76,9,2,14,,2,6,16,46,0,19760519,381,5,1,5,1995,Min,0,0,0,11,4,0,,,True,False,False,False,,KEGARNE,False,False,0,0,0,0,16000,0,2000,6,5,46,0,0,0,False,0,0,192,0,0,1191,626,30,8,489,396,107,214,308,206,104,752,180,2952,76,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2,False,True,224,16,73,-9,-25,56,-35,37,-72,-10,77,0,0,0,0,0,0,0,0,3,0,0,0
False,Duncan,Tim,160,2031,21,1,0,9,149,0,2,198,296,91,1463,85,22,67,85,36,90,74,94,50,93,96,66,65,60,35,85,85,18,71,99,1,76,9,0,6,,0,10,25,46,1,19760425,111,1,1,1,1997,SA,0,0,0,8,4,0,,,True,False,False,False,,TIDUNCA,False,False,0,0,0,0,14261,0,1585,7,6,46,0,0,0,False,0,0,192,0,0,1185,574,5,2,533,335,162,231,253,219,70,650,198,2741,80,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,121,2,0,131,94,25,33,43,50,11,104,34,491,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,3,False,True,192,25,99,-20,-60,31,-70,67,-55,-39,80,0,0,1,0,0,0,0,0,3,0,0,0
False,Arenas,Gilbert,-1,2032,0,3,4,5,4,0,2,255,280,90,1453,82,80,82,75,83,35,46,56,86,87,82,86,87,60,86,60,70,25,65,60,37,75,6,0,6,,0,4,29,46,3,19820106,497,31,2,31,2001,GS,0,0,0,9,2,0,,,True,False,False,False,,GIARENA,False,False,0,0,0,0,9387,0,853,6,5,46,0,0,0,False,0,0,18,0,0,1668,746,540,199,799,655,25,59,484,286,161,221,296,3334,80,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,65,46,20,70,54,4,7,32,21,13,26,20,283,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,2,False,True,18,29,10,-15,35,-18,37,-28,12,45,-50,0,0,0,0,0,0,0,0,3,0,0,0
False,Billups,Chauncey,-1,2033,1,4,3,9,22,0,2,195,298,84,1353,80,81,89,35,82,1,12,40,80,82,83,80,86,65,86,65,84,25,85,55,42,61,6,1,4,,1,4,7,46,4,19760925,260,3,1,3,1997,Bos,0,0,0,2,4,0,,,True,False,False,False,,CHBILLU,False,False,0,0,0,0,5910,0,455,6,3,46,0,0,0,False,0,0,16,0,0,1012,423,425,184,520,465,8,41,699,160,71,211,170,2916,81,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,93,94,32,116,105,2,7,117,43,22,54,43,704,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,54,1,False,True,16,7,81,-52,19,-56,25,-41,22,44,-99,0,0,0,0,0,0,0,0,3,0,0,0
False,Howard,Dwight,-1,2034,12,1,1,2,632,0,2,233,226,81,1313,55,0,67,82,52,75,85,85,15,70,77,60,56,74,50,85,80,12,73,75,0,75,9,1,6,,1,10,20,46,5,19851208,104,1,1,1,2004,Orl,0,0,0,14,2,0,,,True,False,False,False,,DWHOWAR,False,False,0,0,0,0,4180,0,627,4,4,46,0,0,0,False,0,0,0,0,0,881,468,2,0,598,356,115,288,125,277,65,734,217,3027,82,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,1207,4,False,True,0,20,78,-14,-56,17,-31,-15,-61,-33,20,0,0,0,0,0,0,0,0,2,0,0,0
False,Harris,Devin,-1,2035,34,4,3,2,156,0,2,194,231,77,1251,65,61,75,49,71,15,18,32,78,70,63,90,83,65,83,55,60,25,81,56,8,54,6,1,6,,1,5,5,46,7,19830227,192,5,1,5,2004,Was,0,0,0,4,2,0,,,True,False,False,False,,DVHARRI,False,False,0,0,0,0,1825,0,627,4,4,46,0,0,0,False,0,0,0,0,0,405,190,21,5,236,169,16,26,177,121,53,99,84,1272,56,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,82,8,0,74,52,3,15,50,69,18,24,42,558,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,0,1217,4,False,False,0,5,40,-40,-7,-47,-12,-25,-16,-16,-73,0,0,0,0,0,0,0,0,6,0,0,0
False,Williams,Marcus,-1,2036,1,4,4,0,25,1,0,0,0,72,1182,59,64,86,40,60,1,12,56,85,70,54,79,80,50,80,55,45,25,70,60,,20,6,0,1,,,5,17,17,5,19851203,497,22,1,22,2006,NJ,0,0,0,2,3,,,,True,False,False,False,,MWILLI_,False,False,0,0,0,0,1404,0,0,4,4,17,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,2036,,False,False,0,-1,25,-61,-12,-62,-16,-26,-23,-21,-73,0,0,0,0,0,0,0,0,0,0,0,0
False,Carney,Rodney,-1,2037,25,2,2,0,69,0,0,0,0,66,1091,45,57,71,75,45,55,33,63,31,21,63,72,69,80,60,30,41,23,70,53,,12,4,1,6,,,7,3,21,9,19840415,411,16,1,16,2006,CHI,0,0,0,9,3,,,,True,False,False,False,,ROCARNE,False,False,0,0,0,0,1796,0,0,4,4,21,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2037,,False,False,0,-1,11,-5,-58,-43,-46,-51,-27,-19,-21,0,0,0,0,0,0,0,0,0,0,0,0
False,O'Bryant,Patrick,-1,2038,26,0,0,0,212,0,0,0,0,61,1016,55,1,68,71,13,70,43,67,11,20,56,60,59,62,22,70,65,13,66,61,,14,4,1,6,,,9,8,8,9,19860620,735,9,1,9,2006,GSW,0,0,0,8,2,,,,True,False,False,False,,PAOBRYA,False,False,0,0,0,0,4835,0,0,4,4,8,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,2038,,False,False,0,-1,7,-26,-99,-14,-88,-42,-72,-62,-14,0,0,0,0,0,0,0,0,0,0,0,0
False,Brown,Shannon,-1,2039,6,3,3,0,73,0,0,0,0,64,1068,61,61,83,74,41,3,21,37,33,23,59,73,71,79,63,64,33,25,74,55,,15,2,1,6,,,5,-1,4,7,19851129,224,25,1,25,2006,CLE,0,0,0,7,3,,,,True,False,False,False,,SHBROWN,False,False,0,0,0,0,1286,0,0,4,4,4,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2039,,False,False,0,-1,10,-3,-52,-36,-37,-46,-23,-22,-72,0,0,0,0,0,0,0,0,0,0,0,0
False,Brewer,Ronnie,-1,2040,9,2,3,0,6,0,0,0,0,65,1077,63,61,67,61,50,7,24,50,63,41,60,73,76,66,67,35,22,25,70,53,,11,4,1,2,,,7,28,28,10,19850320,505,14,1,14,2006,UTA,0,0,0,4,3,,,,True,False,False,False,,ROBREWE,False,False,0,0,0,0,,0,,,,28,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2040,,False,False,0,-1,9,-14,-31,-56,-27,-34,-20,-24,-53,0,0,0,0,0,0,0,0,0,0,0,0
False,Simmons,Cedric,-1,2041,22,1,0,0,85,0,0,0,0,61,1009,45,25,65,70,21,64,39,65,19,23,60,64,67,70,23,56,53,18,62,50,,19,4,1,6,,,10,18,18,8,19860103,739,15,1,15,2006,NOK,0,0,0,6,3,,,,True,False,False,False,,CESIMMO,False,False,0,0,0,0,1890,0,0,4,4,18,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2041,,False,False,0,-1,11,-14,-94,-25,-76,-51,-54,-42,-16,0,0,0,0,0,0,0,0,0,0,0,0
False,Armstrong,Hilton,-1,2042,12,1,0,0,25,0,0,0,0,63,1044,45,0,59,70,33,60,65,65,14,21,69,68,68,67,23,65,61,12,60,55,,12,4,0,6,,,10,18,18,5,19841111,187,12,1,12,2006,NOK,0,0,0,3,3,,,,True,False,False,False,,HIARMST,False,False,0,0,0,0,2126,0,0,4,4,18,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2042,,False,False,0,-1,11,-14,-98,-18,-77,-50,-70,-29,-13,0,0,0,0,0,0,0,0,0,0,0,0
False,Farmar,Jordan,-1,2043,5,4,3,0,139,0,0,0,0,65,1068,65,64,76,33,44,1,12,19,70,60,60,76,80,75,78,34,33,25,75,44,,11,6,1,6,,,5,12,12,11,19861130,497,26,1,26,2006,LAL,0,0,0,2,3,,,,True,False,False,False,,JOFARMA,False,False,0,0,0,0,1244,0,0,4,4,12,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,2043,,False,False,0,-1,12,-45,-13,-87,-13,-37,-14,-28,-93,0,0,0,0,0,0,0,0,0,0,0,0
