	NAME	FNAME	POSITION	POSITION2	HAND	OVERALLRTG	FGPBASE	THREEPTBAS	FTPBASE	DNKABILITY	STLABILITY	BLKABILITY	OREABILITY	DREABILITY	BALABILITY	OFFABILITY	DEFABILITY	SPEED	QUICK	JUMP	DRIBBLE	DSTRENGTH	DHARDY	DSHOOTRANG	FATIGUE	INSIDESC	THREEPTATT	PRIMACY	SFGATT	SFGMAD	STHREEATT	STHREEMAD	SFTATT	SFTMAD	SBLOCKS	SOFFREB	SASSISTS	SPERFOUL	SSTEALS	SDEFREB	STURNOVER	SMINUTES	SGAMES	SGSTART	CHEMTYPE	year
410	Barry	Rick	2	2	0	71	94	85	89	79	32	8	17	55	51	92	50	65	60	40	65	40	95	25	90	57	2	67	21283	9695	593	176	6397	5713	269	510	4952	3028	1104	6353	1364	38153	1020	-1		05
411	Frazier	Walt	4	3	0	75	81	70	78	53	49	7	20	32	73	95	92	80	82	40	82	34	85	25	90	57	1	82	12516	6130	1	-1	4226	3321	59	403	5040	2180	681	4427	139	30965	825	-1		05
412	Cunningham	Billy	2	1	1	67	75	34	72	0	54	18	65	55	57	85	81	70	75	50	54	46	80	20	90	66	1	66	13587	6140	57	15	5502	4015	66	485	3305	2845	390	7496	508	26844	770	-1		05
413	Unseld	Wes	0	1	0	74	45	0	63	79	17	29	88	78	76	83	94	45	55	99	39	52	82	12	90	69	1	81	8586	4369	6	3	2976	1883	367	2085	3822	2762	628	11684	579	35832	984	-1		05
414	Monroe	Earl	3	4	0	67	74	64	80	0	49	5	11	18	62	90	80	85	86	50	96	28	85	25	90	50	1	70	14898	6906	-1	-1	4513	3642	121	260	3594	2416	473	2536	305	29636	926	-1		05
415	Lanier	Bob	0	0	1	67	68	2	76	45	28	55	61	68	53	85	76	57	53	40	37	62	74	13	90	82	0	68	15092	7761	13	2	4858	3724	1100	1843	3007	3048	777	7855	1112	32103	959	-1		05
416	Walton	Bill	0	0	0	73	65	3	66	70	35	61	80	72	74	94	93	63	59	65	45	47	15	13	90	84	1	68	4900	2552	4	-1	1683	1111	1034	1103	1590	1298	380	3820	865	13250	468	-1		05
417	Archibald	Nate	4	4	1	73	85	75	81	62	54	4	8	16	88	85	65	91	95	40	93	17	85	25	90	55	1	55	12628	5899	85	19	5760	4664	81	344	6476	2002	719	1702	1123	31159	876	-1		05
418	Bing	Dave	3	3	0	65	85	77	77	0	38	10	16	27	71	91	85	78	74	50	70	26	75	25	90	54	1	68	15769	6962	-1	-1	5683	4403	89	418	5397	2615	483	3002	216	32769	901	-1		05
419	Cowens	Dave	0	1	1	64	65	5	78	0	32	29	75	72	57	81	92	67	60	50	42	45	76	13	90	72	1	72	12499	5744	14	1	2590	2027	488	1574	2910	2920	599	8870	543	29565	766	-1		05
420	Maravich	Pete	3	4	0	76	89	77	82	10	37	7	15	26	88	97	62	93	89	75	94	32	85	25	90	52	1	75	14025	6187	15	10	4344	3564	108	426	3563	1865	587	2321	530	24316	658	-1		05
421	Bird	Larry	1	2	0	96	97	95	89	79	81	31	42	61	99	99	94	65	63	50	90	43	87	25	90	84	9	88	17334	8591	1727	649	4471	3960	755	1757	5695	2279	1556	7217	2816	34443	897	-1		05
422	Erving	Julius	2	3	0	98	80	47	78	99	83	70	66	74	56	87	92	87	90	90	71	41	90	20	90	64	1	94	23370	11818	449	134	8052	6256	1941	3689	5176	3494	2272	6836	3940	45227	1243	-1		05
423	Johnson	Magic	4	4	0	94	74	72	85	61	84	18	24	74	99	99	93	84	78	50	99	64	82	25	90	70	8	84	11951	6211	1074	325	5850	4960	374	1601	10141	2050	1724	4958	3506	33245	906	-1		05
424	Malone	Moses	0	0	0	66	57	2	76	10	22	45	84	72	20	74	79	57	67	50	42	77	75	13	90	98	1	73	20750	10277	83	8	11864	9018	1889	7382	1936	3477	1199	10452	4264	49444	1455	-1		05
425	Gervin	George	3	2	0	74	88	30	84	10	38	34	65	72	47	88	52	55	57	80	63	80	75	20	90	86	2	90	20583	10368	451	122	6822	5737	1047	1816	2798	3250	1283	3786	2909	35597	1060	-1		05
426	McHale	Kevin	1	2	0	72	59	18	80	79	19	47	55	76	30	85	94	47	50	50	37	72	85	15	90	95	1	63	12334	6830	157	41	4554	3634	1690	2358	1670	2758	344	4764	1893	30118	971	-1		05
427	Worthy	James	2	1	0	70	70	32	77	79	43	35	25	34	51	90	80	75	80	65	54	42	65	20	90	80	3	60	13204	6878	486	117	3184	2447	624	1561	2791	1975	1041	3147	1859	30001	926	-1		05
428	Thomas	Isiah	4	4	0	78	75	55	76	10	75	7	13	31	90	95	89	94	96	75	95	28	80	23	90	48	8	75	15904	7194	1373	398	5316	4036	249	951	9061	2971	1861	2527	3682	35516	979	-1		05
429	Parish	Robert	0	0	0	69	55	2	72	82	31	50	55	60	33	86	90	62	55	50	32	75	77	13	90	86	1	58	17914	9614	6	-1	5694	4106	2361	4598	2180	4443	1219	10117	3183	45704	1611	-1		05
430	Wilkins	Dominique	2	1	0	82	73	45	81	99	40	22	35	40	55	88	70	80	82	90	71	53	90	20	90	85	10	82	21589	9963	2231	711	7438	6031	642	2950	2677	2061	1378	4219	2669	38113	1074	995		05
431	Drexler	Clyde	3	3	0	84	80	59	79	95	84	40	50	52	84	88	68	68	66	85	70	52	30	23	78	70	14	90	17673	8335	2603	827	5962	4698	719	2615	6125	3285	2207	4062	2977	37537	1086	1085		05
432	Malone	Karl	1	1	0	86	91	12	76	79	50	25	63	79	68	93	88	70	65	50	52	80	99	15	90	94	1	72	26210	13528	310	85	13188	9787	1145	3562	5248	4578	2085	11406	4524	54852	1476	1471		05
433	O'Neal	Shaquille	0	0	0	87	94	0	52	99	12	64	74	86	63	76	72	70	68	65	48	99	85	12	90	98	0	72	15020	8670	20	1	5508	4573	2102	3193	2309	2745	560	6588	2334	30493	809	802		05
434	Pippen	Scottie	2	2	0	91	90	64	79	90	80	15	29	45	84	90	95	92	93	50	83	62	68	25	90	61	18	95	15700	7420	3002	978	4437	3122	947	2068	6135	3329	2307	5426	3257	41069	1178	1053		05
435	Miller	Reggie	3	3	0	73	95	93	90	53	44	7	13	34	61	88	78	78	73	50	60	30	89	25	90	47	36	78	16780	7927	6188	2464	6758	5987	294	865	3995	2621	1455	3161	2332	45514	1323	1238		05
436	Payton	Gary	4	3	0	86	78	56	71	53	95	5	14	35	85	87	96	95	95	50	97	32	92	23	90	82	18	78	17060	7995	3088	992	4096	2974	260	1292	8039	2810	2443	3376	2714	40768	1109	1103		05
437	Hill	Grant	2	2	0	82	75	17	82	80	66	18	23	58	86	90	90	84	87	40	81	54	88	15	90	83	2	74	7674	3645	226	58	3670	2756	300	707	2931	1226	735	3066	1565	18495	482	481		05
438	Hardaway	Penny	3	4	0	90	86	62	77	88	83	16	34	41	89	79	77	90	89	90	92	43	80	25	82	67	18	82	8397	3859	1521	480	2774	2147	308	953	3408	1452	1076	2059	1717	2240	647	549		05
439	Referee	Ref	0	0	0	21	0	0	0	99	0	0	0	0	0	0	0	80	80	99	0	31	99	12	99	0	99	98	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0		05
440	Referee	Ref	0	0	0	16	0	0	0	90	0	0	0	0	0	0	0	80	80	75	0	40	99	12	99	0	99	56	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0		05
441	Referee	Ref	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	35	0	29	99	12	99	0	99	0	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0		05
442	Krstic	Nenad	1	0	0	48	51	25	50	55	37	59	62	54	34	48	57	57	59	25	37	45	75	18	48	59	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
443	Songaila	Darius	1	0	0	52	37	0	81	40	78	20	72	71	24	66	55	45	45	55	23	74	75	12	48	65	0	32	273	133	0	0	88	71	12	91	48	126	42	134	43	976	73	7		05
444	Milicic	Darko	1	0	1	51	56	48	58	40	12	53	45	70	51	67	55	67	70	35	50	67	60	20	15	68	0	10	65	17	1	0	24	14	15	11	7	33	7	32	13	159	34	0		05
445	Anthony	Carmelo	2	2	0	80	68	65	78	85	67	22	53	59	38	83	60	72	70	80	70	63	80	25	85	60	14	85	1465	624	214	69	525	408	41	183	227	225	97	315	247	2995	82	82		05
446	Lampe	Maciej	1	2	0	48	60	0	88	59	24	22	32	75	20	75	39	64	60	55	50	64	60	12	23	60	1	31	88	43	4	0	13	10	3	9	9	28	3	35	15	224	21	0		05
447	Kaman	Chris	0	0	0	57	54	0	70	70	22	75	56	81	27	51	53	59	57	65	35	72	59	12	56	70	0	20	435	200	2	0	142	99	73	126	85	211	23	335	155	1843	82	61		05
448	Hinrich	Kirk	4	3	0	67	72	81	80	45	69	13	13	42	87	73	55	67	68	70	68	49	75	25	80	48	40	30	823	318	369	144	168	135	21	42	517	276	101	217	204	2706	76	66		05
449	Wade	Dwyane	4	3	0	76	68	50	75	89	75	25	32	41	63	77	55	83	83	93	76	60	75	23	73	42	7	50	798	371	53	16	312	233	34	85	275	140	86	162	196	2126	61	56		05
450	Gaines	Reece	3	4	0	45	62	37	64	10	56	9	18	45	53	37	41	70	67	50	66	53	70	20	30	53	1	41	86	25	10	3	25	16	2	8	40	22	11	31	18	364	38	1		05
451	Barbosa	Leandrinho	4	3	0	57	50	80	77	47	88	7	13	35	53	70	40	70	74	53	66	40	60	25	52	54	1	38	470	210	210	83	61	47	7	23	165	184	93	100	120	1500	70	46		05
452	Diaw	Boris	3	3	0	58	70	32	60	15	56	31	48	64	46	34	90	68	73	79	56	49	85	20	59	51	12	31	313	140	26	6	93	56	37	111	182	191	59	231	126	1919	76	37		05
453	West	David	1	1	0	57	51	0	71	65	53	49	84	84	32	56	69	48	49	50	30	69	60	12	37	60	1	30	228	108	2	0	80	57	28	117	60	117	27	180	48	930	71	1		05
454	Cabarkapa	Zarko	1	0	0	53	66	44	66	61	32	38	36	69	35	69	31	63	63	59	50	63	50	20	30	47	16	51	197	81	32	6	53	35	13	26	40	75	10	73	54	570	49	4		05
455	Pachulia	Zaza	1	0	0	47	60	0	64	58	58	29	76	76	10	56	55	52	42	25	45	66	68	12	31	57	0	20	175	68	0	0	90	58	12	69	13	87	21	105	34	664	59	2		05
456	Pavlovic	Aleksandar	2	3	0	58	72	54	77	60	66	23	31	53	25	64	42	70	65	62	65	55	75	23	41	66	1	22	376	149	70	19	84	65	16	44	60	187	41	115	67	1144	79	14		05
457	Delfino	Carlos	3	2	0	49	60	60	74	10	71	20	27	42	48	50	58	72	70	25	63	68	59	25	30	44	14	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
458	Bell	Troy	4	4	0	50	59	59	86	0	58	4	18	42	43	65	49	80	78	70	66	46	62	23	11	66	1	20	18	4	4	0	3	3	0	3	4	6	1	1	6	34	6	0		05
459	Jones	Dahntay	3	2	0	50	45	43	75	80	58	4	41	46	32	56	40	74	70	75	53	56	62	20	17	58	1	15	53	15	4	1	11	5	6	7	12	23	5	16	12	154	20	0		05
460	Outlaw	Travis	2	2	0	50	43	2	59	90	35	63	41	61	33	39	43	68	71	90	59	52	55	13	20	60	1	20	7	3	0	0	4	2	0	2	1	1	1	2	1	19	8	0		05
461	Planinic	Zoran	2	3	0	51	56	56	63	53	51	11	24	46	80	62	47	60	60	48	60	46	75	23	40	43	1	20	129	53	32	9	60	38	3	14	68	70	13	41	36	473	49	1		05
462	Beasley	Jerome	1	1	0	48	53	36	68	70	29	67	39	39	10	60	53	61	62	75	38	68	55	20	15	55	0	12	3	1	0	0	0	0	0	0	0	0	0	1	0	5	2	0		05
463	Williams	Maurice	4	3	0	53	51	51	79	69	67	4	24	34	48	70	47	65	70	65	60	49	55	23	35	44	1	41	303	115	39	10	56	44	2	23	76	87	28	49	51	772	57	0		05
464	Blake	Steve	4	4	0	51	52	78	82	0	75	9	10	38	81	61	38	70	81	30	85	37	38	25	47	47	1	31	407	157	202	75	67	55	7	18	209	100	57	99	128	1394	76	14		05
465	Vranes	Slavko	0	0	0	34	25	4	22	58	5	75	67	72	36	56	58	17	18	0	16	68	28	13	42	70	0	36	1	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0		05
466	Hansen	Travis	3	2	0	48	50	57	81	38	37	29	48	42	18	46	49	63	67	50	66	56	60	23	30	46	23	35	130	46	30	9	27	22	9	30	19	67	10	40	15	507	41	4		05
467	Green	Willie	3	4	0	54	54	61	73	69	62	11	17	34	34	78	47	68	66	65	60	53	60	25	36	56	17	40	357	143	61	19	81	59	5	16	53	83	26	49	59	767	53	0		05
468	Bogans	Keith	4	3	0	57	55	70	63	65	48	9	48	63	27	53	54	67	65	70	62	61	65	25	57	43	41	36	454	183	187	67	103	65	10	106	98	128	46	211	75	1787	73	36		05
469	Korver	Kyle	2	2	0	50	70	89	79	23	53	14	28	49	22	72	42	60	60	43	58	55	70	25	36	35	1	34	327	115	207	81	24	19	8	30	40	102	25	81	41	882	74	0		05
470	Walton	Luke	2	1	0	58	59	59	70	40	70	18	43	64	82	46	30	57	62	50	54	74	72	23	50	62	15	20	153	65	39	13	44	31	8	39	113	70	28	88	44	730	72	2		05
471	Hunter	Brandon	1	1	0	39	45	15	60	52	14	25	47	63	27	50	40	40	38	55	33	84	70	15	27	50	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
472	Jones	James	2	2	0	39	51	38	83	64	40	43	21	31	21	50	45	53	54	50	49	56	65	20	9	43	15	15	9	2	4	1	2	2	0	0	0	1	1	2	0	26	6	0		05
473	Kapono	Jason	3	2	0	53	66	82	83	50	45	11	27	43	25	76	44	60	61	40	60	55	64	25	51	48	35	42	446	210	201	80	122	101	9	44	70	92	33	112	56	1360	62	25		05
474	Pettit	Bob	0	1	0	71	78	15	76	55	28	25	78	75	40	80	70	45	55	40	60	66	80	15	90	85	1	81	16872	7349	-1	-1	8119	6182	-1	-1	2369	2529	-1	12849	-1	30690	792	-1		05
475	Schayes	Dolph	1	0	0	69	75	8	84	55	25	25	65	70	55	85	75	55	50	40	55	60	88	13	90	75	1	77	15427	6134	-1	-1	8274	6979	-1	-1	3072	3664	-1	11256	-1	29800	1059	-1		05
476	Arizin	Paul	2	3	0	64	84	75	81	10	43	5	28	57	52	85	62	71	65	50	61	32	85	25	90	48	1	73	13354	5628	-1	-1	6189	5010	-1	-1	1665	2764	-1	6129	-1	24897	713	-1		05
477	Sharman	Bill	3	4	0	67	85	85	88	0	62	5	12	30	61	94	90	65	70	40	65	28	85	25	90	51	1	75	11168	4761	-1	-1	3559	3143	-1	-1	2101	1925	-1	2779	-1	21793	711	-1		05
478	Cousy	Bob	4	4	0	79	78	70	80	0	60	10	22	65	99	97	89	91	95	40	96	22	90	25	90	48	1	70	16468	6168	-1	-1	5756	4624	-1	-1	6955	2242	-1	4786	-1	30165	924	-1		05
479	Gallatin	Harry	1	0	0	68	57	2	77	55	39	55	70	74	35	75	75	60	55	40	45	60	99	13	90	75	1	50	7057	2810	-1	-1	4167	3223	-1	-1	1208	2086	-1	6684	-1	15813	682	-1		05
480	Guerin	Richard	2	3	0	62	75	45	78	0	39	6	18	43	70	80	74	70	70	60	70	36	85	20	90	52	1	65	12451	5174	-1	-1	5549	4328	-1	-1	4211	2769	-1	4278	-1	27449	848	-1		05
481	Yardley	George	2	1	0	64	74	35	78	10	34	15	50	70	35	80	70	70	70	70	55	30	80	20	90	85	1	68	7572	3193	-1	-1	3434	2677	-1	-1	815	1426	-1	4220	-1	15767	472	-1		05
482	Hagan	Cliff	2	1	0	61	74	25	80	0	35	8	44	74	41	88	71	66	66	40	55	38	90	18	90	84	1	63	12661	5750	5	-1	4219	3370	-1	-1	2646	2665	-1	5555	-1	24074	839	-1		05
483	Braun	Carl	0	1	0	61	65	45	80	0	28	37	44	75	55	85	75	60	58	50	50	24	85	20	90	75	1	50	10211	3912	-1	-1	3484	2801	-1	-1	2892	2164	-1	2122	-1	18409	788	-1		05
484	Chamberlain	Wilt	0	0	0	79	86	6	51	0	39	99	75	95	58	86	76	68	63	40	51	76	90	13	90	99	1	63	23497	12681	-1	-1	11862	6057	-1	-1	4643	2075	-1	23924	-1	47859	1045	-1		05
485	Russell	Bill	0	0	1	84	55	2	56	79	45	99	78	99	52	70	99	72	61	70	45	60	90	13	90	80	1	60	12930	5687	-1	-1	5614	3148	-1	-1	4100	2592	-1	21620	-1	40726	963	-1		05
486	Baylor	Elgin	2	1	0	79	70	20	78	78	38	25	64	70	50	90	85	80	77	65	55	42	90	18	90	84	1	88	20171	8693	-1	-1	7391	5763	-1	-1	3650	2596	-1	11463	-1	33863	846	-1		05
487	Robertson	Oscar	3	4	0	79	85	60	84	0	53	19	45	58	78	93	90	75	78	50	81	40	90	25	90	75	1	85	19620	9508	-1	-1	9185	7694	4	71	9887	2931	77	7733	-1	43886	1040	-1		05
488	Reed	Willis	0	0	1	74	84	5	75	65	56	62	70	60	38	85	76	58	61	40	45	49	80	13	90	82	1	75	10202	4859	-1	-1	3298	2465	21	47	1186	2411	12	8367	-1	23073	650	-1		05
489	Greer	Hal	3	3	0	66	81	75	80	0	50	5	15	25	61	94	75	87	90	40	71	22	85	25	90	43	1	73	18811	8504	-1	-1	5717	4578	-1	-1	4540	3855	-1	5665	-1	39788	1122	-1		05
490	Wilkens	Lenny	4	3	1	72	85	60	77	0	65	7	16	35	76	97	93	89	91	50	83	24	80	25	90	51	1	67	14327	6189	-1	-1	6973	5394	26	118	7211	3285	174	4912	-1	38064	1077	-1		05
491	Lucas	Jerry	1	0	0	71	65	60	78	45	17	25	91	85	55	94	97	51	48	40	45	47	75	25	90	60	1	60	11441	5709	-1	-1	3365	2635	24	62	2730	2389	28	12880	-1	32131	829	-1		05
492	Jones	Sam	3	2	0	65	85	75	80	10	54	5	17	32	55	85	77	71	78	50	60	34	75	25	90	58	1	75	13745	6271	-1	-1	3572	2869	-1	-1	2209	1735	-1	4305	-1	24285	871	-1		05
493	Heinsohn	Tommy	1	2	0	65	74	48	79	45	31	13	37	55	38	90	78	56	55	40	50	61	80	20	90	80	1	68	11787	4773	-1	-1	3353	2648	-1	-1	1318	2454	-1	5749	-1	19254	654	-1		05
494	Bellamy	Walt	0	0	0	66	54	0	63	79	22	61	75	72	35	70	65	55	58	40	32	52	90	12	90	80	1	65	15340	7914	-1	-1	8088	5113	48	264	2544	3536	52	13977	-1	38940	1043	-1		05
495	Lanier	Bob	0	0	1	70	68	2	76	79	28	55	61	68	53	85	76	57	53	40	37	62	74	13	90	82	1	67	15092	7761	13	2	4858	3724	1100	1843	3007	3048	777	7855	1112	32103	959	-1		05
496	Havlicek	John	2	3	0	71	70	50	81	10	75	11	20	37	70	99	91	85	70	50	57	54	90	23	90	55	1	74	23930	10513	-1	-1	6589	5369	117	610	6114	3281	476	7397	204	46471	1270	-1		05
497	Barry	Rick	2	2	0	70	94	85	89	53	32	8	17	55	51	92	50	65	60	40	65	40	95	25	90	57	1	82	21283	9695	593	176	6397	5713	269	510	4952	3028	1104	6353	1364	38153	1020	-1		05
498	Maravich	Pete	3	4	0	76	89	77	82	10	37	7	15	26	88	97	62	93	89	75	94	32	85	25	90	52	1	75	14025	6187	15	10	4344	3564	108	426	3563	1865	587	2321	530	24316	658	-1		05
499	Frazier	Walt	4	3	0	71	81	70	78	0	49	7	20	32	73	95	92	80	82	50	82	34	85	25	90	57	1	70	12516	6130	1	-1	4226	3321	59	403	5040	2180	681	4427	139	30965	825	-1		05
500	Cowens	Dave	0	1	1	68	65	5	78	58	32	29	75	72	57	81	92	67	60	40	42	45	76	13	90	72	1	55	12499	5744	14	1	2590	2027	488	1574	2910	2920	599	8870	543	29565	766	-1		05
501	Unseld	Wes	0	1	0	69	45	0	63	66	17	29	88	78	76	83	94	45	55	40	39	52	82	12	90	69	1	85	8586	4369	6	3	2976	1883	367	2085	3822	2762	628	11684	579	35832	984	-1		05
502	Monroe	Earl	3	4	0	66	74	64	80	0	49	5	11	18	62	90	80	85	86	50	96	28	85	25	90	50	1	66	14898	6906	-1	-1	4513	3642	121	260	3594	2416	473	2536	305	29636	926	-1		05
503	Archibald	Nate	4	4	1	76	85	75	81	66	54	4	8	16	88	85	65	91	95	40	93	17	85	25	90	55	1	85	12628	5899	85	19	5760	4664	81	344	6476	2002	719	1702	1123	31159	876	-1		05
504	Cunningham	Billy	2	1	1	74	75	34	72	70	54	18	65	55	57	85	81	70	75	65	54	46	80	20	90	66	1	68	13587	6140	57	15	5502	4015	66	485	3305	2845	390	7496	508	26844	770	-1		05
505	Bing	Dave	3	3	0	67	85	77	77	10	38	10	16	27	71	91	85	78	74	50	70	26	75	25	90	54	1	73	15769	6962	-1	-1	5683	4403	89	418	5397	2615	483	3002	216	32769	901	-1		05
506	Walton	Bill	0	0	0	75	65	3	66	79	35	61	80	72	74	94	93	63	59	50	45	47	15	13	90	84	1	88	4900	2552	4	-1	1683	1111	1034	1103	1590	1298	380	3820	865	13250	468	-1		05
507	Malone	Moses	0	0	0	73	57	2	76	79	22	45	84	72	20	74	79	57	67	50	42	77	75	13	90	98	1	74	20750	10277	83	8	11864	9018	1889	7382	1936	3477	1199	10452	4264	49444	1455	-1		05
508	Bird	Larry	1	2	0	94	97	95	89	55	81	31	42	61	99	99	94	65	63	60	90	43	87	25	90	84	1	94	17334	8591	1727	649	4471	3960	755	1757	5695	2279	1556	7217	2816	34443	897	-1		05
509	Erving	Julius	2	3	0	96	80	47	78	99	83	70	66	74	56	87	92	87	90	90	71	41	90	20	90	64	1	74	23370	11818	449	134	8052	6256	1941	3689	5176	3494	2272	6836	3940	45227	1243	-1		05
510	Gervin	George	3	2	0	82	88	30	84	99	38	34	65	72	47	88	52	55	57	99	63	80	75	20	90	86	1	81	20583	10368	451	122	6822	5737	1047	1816	2798	3250	1283	3786	2909	35597	1060	-1		05
511	Johnson	Magic	4	4	0	92	74	72	85	10	84	18	24	74	99	99	93	84	78	80	99	64	82	25	90	70	1	90	11951	6211	1074	325	5850	4960	374	1601	10141	2050	1724	4958	3506	33245	906	-1		05
512	Thomas	Isiah	4	4	0	84	75	55	76	89	75	7	13	31	90	95	89	94	96	65	95	28	80	23	90	48	1	73	15904	7194	1373	398	5316	4036	249	951	9061	2971	1861	2527	3682	35516	979	-1		05
513	McHale	Kevin	1	1	0	72	59	18	80	61	19	47	55	76	30	85	94	47	50	50	37	72	85	15	90	95	1	84	12334	6830	157	41	4554	3634	1690	2358	1670	2758	344	4764	1893	30118	971	-1		05
514	Parish	Robert	0	0	0	69	55	2	72	79	31	50	55	60	33	86	90	62	55	65	32	65	77	13	90	86	1	60	17914	9614	6	-1	5694	4106	2361	4598	2180	4443	1219	10117	3183	45704	1611	-1		05
515	Worthy	James	2	1	0	69	70	32	77	74	43	35	25	34	51	90	80	75	80	50	54	42	65	20	90	80	1	71	13204	6878	486	117	3184	2447	624	1561	2791	1975	1041	3147	1859	30001	926	-1		05
516	Wilkins	Dominique	2	1	0	76	73	45	81	82	40	22	35	40	55	88	70	80	82	50	71	53	90	20	90	85	1	58	21589	9963	2231	711	7438	6031	642	2950	2677	2061	1378	4219	2669	38113	1074	995		05
517	O'Neal	Shaquille	0	0	0	87	94	0	52	98	12	64	74	86	63	76	72	70	68	50	48	99	85	12	90	98	1	95	15020	8670	20	1	5508	4573	202	3193	2309	2745	560	6588	2334	30493	809	802		05
518	Malone	Karl	1	1	0	90	91	12	77	91	50	25	63	79	68	93	88	70	65	65	52	80	99	15	90	94	1	92	26210	13528	310	85	13188	9787	1145	3562	5248	4578	2085	11406	4524	54852	1476	1471		05
519	Pippen	Scottie	2	2	0	91	90	64	79	90	80	15	29	45	84	90	95	92	93	65	83	62	68	25	90	61	1	85	15560	7367	2954	965	4410	3105	938	2048	6085	3291	2286	5378	3228	40657	1155	1047		05
520	Miller	Reggie	3	3	0	73	95	93	90	53	44	7	13	34	61	88	78	78	73	50	60	30	89	25	90	47	36	78	16780	7927	6188	2464	6758	5987	294	865	3995	2621	1455	3161	2332	45514	1323	1238		05
521	Payton	Gary	4	3	0	83	78	56	74	10	95	5	14	35	85	87	96	95	95	50	97	32	92	23	90	82	1	85	17060	7995	3088	992	4096	2974	260	1292	8039	2810	2243	3376	2714	40768	1109	1103		05
522	Hill	Grant	2	2	0	88	75	17	82	92	66	18	23	58	86	90	90	84	87	75	81	54	88	15	90	83	1	90	7674	3645	226	58	3670	2756	300	707	2931	1226	735	3066	1565	18495	482	481		05
523	Hardaway	Penny	3	4	0	87	86	62	77	90	83	16	34	41	89	79	77	90	89	75	92	43	80	25	82	67	1	56	8397	3859	1521	480	2774	2147	308	953	3408	1452	1076	2059	1717	22420	647	549		05
524	Drexler	Clyde	3	3	0	84	80	59	78	95	84	40	50	52	84	88	68	68	66	85	70	52	30	23	78	70	1	90	17673	8335	2603	827	5962	4698	719	2615	6125	3285	2207	4062	2977	37537	1086	1086		05
525	Brown	Dee	4	3	0	43	81	80	45	0	40	6	10	31	55	56	51	72	67	40	63	60	63	25	21	38	1	35	20	3	12	1	0	0	1	0	2	4	3	9	4	65	7	0		05
526	Wallace	John	2	1	0	49	58	49	78	58	26	36	27	69	18	76	42	58	55	45	50	60	87	20	25	54	1	20	145	61	13	5	40	31	8	12	14	38	5	47	24	368	37	0		05
527	Miller	Oliver	0	0	0	40	40	0	65	41	69	83	72	78	35	46	38	13	16	15	30	72	45	12	28	54	0	15	100	53	1	0	23	15	26	46	36	91	19	84	33	506	48	1		05
528	Grant	Paul	0	0	0	35	50	5	42	57	29	25	37	49	23	46	53	51	42	40	31	73	42	13	45	48	0	30	23	11	0	0	8	3	1	7	3	17	1	10	7	98	10	0		05
529	Polynice	Olden	0	1	1	47	45	2	54	58	30	53	71	63	44	51	65	42	36	40	26	61	64	13	44	63	0	34	0	0	0	0	0	0	0	1	1	2	1	1	4	12	2	0		05
530	Ruffin	Michael	0	1	0	53	35	0	42	60	56	47	77	80	28	24	60	67	71	62	46	74	69	12	39	49	1	27	117	38	0	0	38	16	21	78	41	103	22	129	42	733	41	23		05
531	Elson	Francisco	0	1	0	51	22	0	67	69	74	72	60	76	18	48	54	55	53	40	36	58	53	12	40	74	1	15	199	94	1	0	45	30	39	65	32	145	35	138	35	876	62	14		05
532	Hamilton	Zendon	0	1	0	48	43	0	65	56	45	34	85	78	8	74	56	48	45	50	19	63	45	12	35	65	0	43	95	51	0	0	96	67	8	49	13	74	8	97	27	473	46	0		05
533	Smith	Leon	2	1	0	38	38	36	36	61	22	35	37	43	42	34	37	56	53	58	52	64	48	20	35	54	0	15	2	1	0	0	0	0	0	1	0	1	0	1	0	4	1	0		05
534	Santiago	Daniel	0	0	0	41	45	0	68	58	50	49	41	71	17	59	48	40	33	25	28	71	54	12	34	65	0	15	163	78	0	0	90	61	21	35	24	98	19	97	32	708	54	28		05
535	Butler	Mitchell	3	2	0	44	67	62	62	10	74	13	35	45	28	46	47	64	57	72	44	58	41	25	32	36	7	33	124	54	30	11	24	15	4	24	32	54	22	47	24	552	41	4		05
536	Abdul-Jabbar	Kareem	0	0	0	76	78	8	71	90	37	65	50	75	41	82	70	56	68	45	34	71	90	13	90	86	1	63	28307	15837	18	1	9304	6712	3189	2975	5660	4657	1160	9394	2527	57446	1560	625		05
537	Smith	Theron	2	1	0	39	45	39	25	50	57	15	25	39	40	48	70	62	66	50	37	62	60	20	32	35	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
538	Daniels	Marquis	2	3	0	60	62	53	77	55	84	18	52	41	55	77	59	66	67	60	59	50	50	23	44	55	1	30	411	203	36	11	78	60	12	66	116	51	53	80	44	1039	56	15		05
